specobjid,redshift,veldisp,ra,dec,u,g,r,i,modelMag_r,programname,plate,fiberid,mjd,ps1_g_mag,ps1_r_mag,ps1_i_mag,ps1_g_depth,ps1_r_depth,ps1_i_depth,ps1_g_fwhm,ps1_r_fwhm,ps1_i_fwhm,color_name,color_value
6604577333302286336,0.4112802,253.8565,202.455753610666,18.2153012239983,22.87977,21.35658,19.59839,18.89542,19.59839,boss,5866,176,56035,,,19.22570037841797,,,,,,,,
6604577058424379392,0.6404496,291.3072,202.442074206593,18.20232826057,22.79257,21.93477,20.98761,19.95501,20.98761,boss,5866,175,56035,,21.552600860595703,21.05719947814941,,,,,,,r-i,0.4954013824462926
6604578982569728000,0.535415,145.4746,202.463361324859,18.2881426879471,23.91381,22.40321,20.31338,19.4605,20.31338,boss,5866,182,56035,,,,,,,,,,,
6604578157936007168,0.6333311,285.2908,202.478375869684,18.2778927621929,25.61319,22.13481,20.61481,19.68287,20.61481,boss,5866,179,56035,,21.353599548339844,,,,,,,,,
6604565238674380800,0.4113185,228.0207,202.615152627838,18.088385538214,22.68456,21.34698,19.38043,18.76997,19.38043,boss,5866,132,56035,21.608699798583984,,21.038299560546875,,,,,,,g-i,0.5704002380371094
6604566613063915520,0.4402469,224.5191,202.654014285307,18.2588505969419,26.7642,21.5386,19.83367,19.04657,19.83367,boss,5866,137,56035,21.332500457763672,20.686500549316406,20.09149932861328,,,,,,,g-r,0.6459999084472656
5693872195899774976,0.3390018,234.249,336.506197696607,8.68529912336061,21.38433,19.97002,18.29329,17.65786,18.29329,boss,5057,714,56209,21.104700088500977,19.42250061035156,19.201099395751957,,,,,,,g-r,1.6821994781494176
5693860651027683328,0.380156,363.4193,336.434390062653,8.72034687533355,22.48831,20.83314,18.96346,18.28696,18.96346,boss,5057,672,56209,21.47260093688965,19.871400833129883,19.332799911499023,,,,,,,g-r,1.6012001037597656
5693859276638148608,0.4922658,168.7133,336.399691873284,8.76428537212578,25.92951,22.3839,20.77015,19.84894,20.77015,boss,5057,667,56209,,21.40749931335449,20.47610092163086,,,,,,,r-i,0.9313983917236293
5693861475661404160,0.570349,258.5679,336.432351249012,8.62631170124378,24.02754,21.69151,20.43121,19.55548,20.43121,boss,5057,675,56209,,,19.11240005493164,,,,,,,,
5693858177126520832,0.5607418,245.802,336.50331986766,8.61688204319101,24.62311,22.87697,20.99316,19.97485,20.99316,boss,5057,663,56209,21.955799102783203,21.783599853515625,20.75200080871582,,,,,,,g-r,0.17219924926757812
5693871921021868032,0.5146621,142.3574,336.544366049962,8.62544902291348,25.76174,21.75495,20.10432,19.17972,20.10432,boss,5057,713,56209,,,20.222999572753903,,,,,,,,
5693870271754426368,0.4065737,224.9836,336.656047855254,8.7449000635546,22.67687,21.70913,19.7798,18.99589,19.7798,boss,5057,707,56209,21.532699584960938,20.600099563598636,19.94820022583008,,,,,,,g-r,0.9326000213623011
5693884840283494400,0.2105505,240.8966,336.793530947222,8.65301325345067,20.619,18.45942,17.01377,16.46507,17.01377,boss,5057,760,56209,19.7987003326416,18.35280036926269,18.240100860595703,,,,,,,g-r,1.4458999633789098
5693883191016052736,0.368733,177.1761,336.703670286625,8.77664738793021,23.6677,21.80216,19.83212,19.15068,19.83212,boss,5057,754,56209,21.84819984436035,20.71150016784668,19.84530067443848,,,,,,,g-r,1.1366996765136719
5693881266870704128,0.5412903,249.8012,336.860091049304,8.66805299989184,22.37054,21.502,20.28094,19.44521,20.28094,boss,5057,747,56209,,,21.784299850463867,,,,,,,,
5693882916138145792,0.4697888,212.1807,336.8767463995,8.75857819780106,22.76534,22.41313,20.85553,20.02452,20.85553,boss,5057,753,56209,22.14550018310547,21.809499740600582,20.71660041809082,,,,,,,g-r,0.33600044250488637
5693894735888144384,0.4058412,258.8588,336.941932715287,8.80677291785068,25.28559,21.437,19.44083,18.66772,19.44083,boss,5057,796,56209,21.79669952392578,20.0447998046875,19.54829978942871,,,,,,,g-r,1.7518997192382812
5693893086620702720,0.4080746,237.647,336.956679811169,8.8279857021929,24.86425,21.17772,19.35488,18.62802,19.35488,boss,5057,790,56209,22.06859970092773,20.62820053100586,19.80179977416992,,,,,,,g-r,1.4403991699218714
5693892261986981888,0.509973,241.7892,337.011560799297,8.7310909428979,24.50277,21.78388,20.27731,19.19663,20.27731,boss,5057,787,56209,,21.32169914245605,20.202800750732425,,,,,,,r-i,1.1188983917236257
5693894186132330496,0.403794,242.9707,337.031793896635,8.6995759158144,23.17756,21.65335,19.73071,19.04411,19.73071,boss,5057,794,56209,22.002500534057617,20.715200424194336,19.90049934387207,,,,,,,g-r,1.2873001098632812
5693895835399772160,0.503518,284.6779,337.048075986867,8.65129228255982,24.06339,21.53617,19.79486,18.91026,19.79486,boss,5057,800,56209,22.194900512695312,20.580299377441406,19.59280014038086,,,,,,,g-r,1.6146011352539062
5693906005882329088,0.4034021,162.6971,337.10886702607,8.68705813454527,26.25492,22.26979,20.63147,19.79471,20.63147,boss,5057,837,56209,,21.261499404907227,20.49530029296875,,,,,,,r-i,0.7661991119384766
5693904631492794368,0.4050839,212.7319,337.154136430556,8.68010145132971,22.89171,21.19435,19.37535,18.65491,19.37535,boss,5057,832,56209,21.590499877929688,20.55909919738769,19.99659919738769,,,,,,,g-r,1.0314006805419957
5693904081736980480,0.4040161,467.4317,337.177785171863,8.65678457812559,21.4964,20.27129,18.18502,17.42403,18.18502,boss,5057,830,56209,21.718599319458008,20.33580017089844,19.63789939880371,,,,,,,g-r,1.3827991485595668
5693905731004422144,0.4006955,250.4831,337.195465744961,8.73894848698493,22.60008,20.93482,19.12577,18.39977,19.12577,boss,5057,836,56209,21.966699600219727,,,,,,,,,,
5693915076853258240,0.4047658,248.4622,337.23272581679,8.71015169199847,22.94654,21.45705,19.52434,18.86122,19.52434,boss,5057,870,56209,,18.756200790405277,20.924299240112305,,,,,,,r-i,-2.1680984497070277
5693903806859073536,0.5450432,234.9241,337.170925693308,8.78377972000423,24.38932,22.85902,20.59523,19.49668,20.59523,boss,5057,829,56209,,,,,,,,,,,
5693916451242792960,0.4790057,288.7698,337.392089116526,8.86070981018935,25.89023,23.19476,20.84116,19.79361,20.84116,boss,5057,875,56209,,21.50550079345703,20.5762996673584,,,,,,,r-i,0.9292011260986328
5693913977341630464,0.2726821,280.7474,337.40273489565,8.82150263763935,23.10598,20.61246,18.93858,18.31031,18.93858,boss,5057,866,56209,21.09939956665039,19.92340087890625,19.145000457763672,,,,,,,g-r,1.1759986877441406
5693915351731165184,0.5203986,195.8154,337.384601755866,8.67523074602621,23.78221,22.51558,20.85649,19.83767,20.85649,boss,5057,871,56209,,21.48189926147461,20.3927001953125,,,,,,,r-i,1.0891990661621094
5693925797091629056,0.3227739,199.8251,337.528701814836,8.89010154171902,22.97291,20.72878,19.01389,18.36517,19.01389,boss,5057,909,56209,21.32509994506836,20.02739906311035,19.323699951171875,,,,,,,g-r,1.2977008819580078
5693914252219537408,0.4772595,189.0139,337.459804684026,8.86333142939845,25.73256,22.13169,20.64403,19.527,20.64403,boss,5057,867,56209,,21.106599807739254,,,,,,,,,
5693928545870698496,0.5223506,233.5696,337.473100825868,8.84119753720802,24.58664,22.85355,20.87628,19.75188,20.87628,boss,5057,919,56209,21.823400497436523,21.372100830078125,20.223899841308597,,,,,,,g-r,0.45129966735839844
5693927171481163776,0.2652389,252.4598,337.60838511866,8.89623205435808,23.07846,20.30457,18.7372,18.09986,18.7372,boss,5057,914,56209,21.61720085144043,,21.135099411010746,,,,,,,g-i,0.48210144042968395
5693937341963720704,0.2673883,199.5014,337.69986138657,8.79731105660723,22.01394,20.12704,18.45325,17.81112,18.45325,boss,5057,951,56209,21.09910011291504,19.84709930419922,19.48590087890625,,,,,,,g-r,1.2520008087158203
