specobjid,redshift,veldisp,ra,dec,u,g,r,i,modelMag_r,programname,plate,fiberid,mjd,ps1_g_mag,ps1_r_mag,ps1_i_mag,ps1_g_depth,ps1_r_depth,ps1_i_depth,ps1_g_fwhm,ps1_r_fwhm,ps1_i_fwhm,color_name,color_value
7979358029383751680,0.5662675,383.0726,152.500026236053,59.3741079775917,22.9769,22.72145,20.58491,19.47421,20.58491,boss,7087,383,56637,21.939699172973636,21.488800048828125,20.37179946899414,,,,,,,g-r,0.45089912414551137
7979360228407007232,0.610467,50.10709,152.398583767327,59.4730921715595,22.79505,22.16992,20.63759,19.7199,20.63759,boss,7087,391,56637,21.31110000610352,21.18549919128418,20.266700744628903,,,,,,,g-r,0.1256008148193395
7979348958412822528,0.2654,229.1644,152.739533206511,59.4140581149675,21.2305,19.48833,18.07226,17.5551,18.07226,boss,7087,350,56637,,,,,,,,,,,
7979359678651193344,0.678673,204.5155,152.485323351301,59.4534205704859,21.95753,21.44523,20.38767,19.68924,20.38767,boss,7087,389,56637,,21.424699783325195,,,,,,,,,
7979351432313985024,0.5040694,159.8759,152.543277125832,59.4879188876688,23.98489,21.94216,20.32873,19.33727,20.32873,boss,7087,359,56637,,,20.94289970397949,,,,,,,,
7979350882558171136,0.623634,243.3413,152.620796884619,59.443713585636,21.53274,21.1228,20.15414,19.35381,20.15414,boss,7087,357,56637,,21.60140037536621,,,,,,,,,
7979351707191891968,0.585586,271.1087,152.646319269236,59.4815142477508,24.73924,22.43714,20.59411,19.42412,20.59411,boss,7087,360,56637,,21.225500106811523,20.010299682617188,,,,,,,r-i,1.215200424194336
7979339887441893376,0.4804384,267.3591,152.880206805092,59.3934573097475,24.92775,21.99023,20.12696,19.28978,20.12696,boss,7087,317,56637,21.907400131225582,20.74519920349121,19.983400344848636,,,,,,,g-r,1.1622009277343714
7979339337686079488,0.4780525,259.1856,152.958823138604,59.407812135195,23.42464,21.5517,19.70341,18.80265,19.70341,boss,7087,315,56637,,20.444900512695312,,,,,,,,,
7666283085420582912,0.5916232,253.5927,209.56721551132,59.2944967811071,26.14984,22.36308,20.44645,19.3775,20.44645,boss,6809,111,56454,,21.334199905395508,20.600000381469727,,,,,,,r-i,0.7341995239257812
