specobjid,redshift,veldisp,ra,dec,u,g,r,i,modelMag_r,programname,plate,fiberid,mjd,ps1_g_mag,ps1_r_mag,ps1_i_mag,ps1_g_depth,ps1_r_depth,ps1_i_depth,ps1_g_fwhm,ps1_r_fwhm,ps1_i_fwhm
7342061297037760512,0.4879109,130.3984,358.449082034562,21.3893981774479,22.08884,21.42959,19.95679,19.17224,19.95679,boss,6521,247,56537,21.56170082092285,--,--,,,,,,
7342042330462181376,0.5931191,151.0457,358.788288819134,21.5336955865149,21.20033,21.44218,19.47992,18.64184,19.47992,boss,6521,178,56537,--,21.52090072631836,20.841400146484375,,,,,,
7342027761933113344,0.5556292,246.6934,358.951707425479,21.5410075299537,22.5062,21.87663,20.22621,19.31175,20.22621,boss,6521,125,56537,22.054000854492188,20.760000228881836,19.946699142456055,,,,,,
7342029411200555008,0.553508,206.6898,358.999288629247,21.5243215720467,23.36542,22.34106,20.45644,19.56632,20.45644,boss,6521,131,56537,22.086599349975586,21.701499938964844,--,,,,,,
7340972505715464192,0.3879126,226.9715,355.48471305054,21.7167586186851,23.41317,21.05272,19.18057,18.50915,19.18057,boss,6520,382,56541,21.508100509643555,19.91900062561035,19.233299255371094,,,,,,
7340961510599186432,0.2573386,257.2968,355.574505828947,21.6645438805711,22.13374,19.68473,18.21582,17.5975,18.21582,boss,6520,342,56541,--,19.99799919128418,--,,,,,,
7340964809134069760,0.3094475,231.5336,355.578530469873,21.7804517241791,22.28718,20.13743,18.42795,17.76247,18.42795,boss,6520,354,56541,21.09950065612793,19.582399368286133,19.05120086669922,,,,,,
7340951340116629504,0.2906185,196.7507,355.710491139464,21.8048305389685,22.89923,21.58212,20.00149,19.16829,20.00149,boss,6520,305,56541,--,--,21.065099716186523,,,,,,
7340951065238722560,0.38297,217.2144,355.802514320723,21.6471492963233,24.25356,21.55888,19.56857,18.89168,19.56857,boss,6520,304,56541,--,--,21.289400100708008,,,,,,
7340934847442212864,0.3924785,235.3752,355.968194691499,21.70652522552,22.96107,21.50101,19.82841,18.95757,19.82841,boss,6520,245,56541,21.669200897216797,20.51689910888672,19.955400466918945,,,,,,
7340934297686398976,0.5503284,143.2319,355.990622760759,21.6684914823646,24.5744,22.05231,20.76928,19.759,20.76928,boss,6520,243,56541,--,21.226600646972656,20.432100296020508,,,,,,
7340950240605001728,0.6454548,333.2339,355.905438470601,21.651363244664,21.93696,21.9771,20.31218,18.97831,20.31218,boss,6520,301,56541,--,21.313600540161133,20.23579978942871,,,,,,
7340934022808492032,0.3884453,228.0697,356.01784260542,21.7117096140669,24.26598,21.04211,19.38569,18.59983,19.38569,boss,6520,242,56541,22.115400314331055,20.511499404907227,20.034700393676758,,,,,,
7340934572564305920,0.390157,192.5402,356.108667471688,21.7343051212834,22.6951,21.30759,19.4919,18.66402,19.4919,boss,6520,244,56541,21.36680030822754,20.50320053100586,19.955400466918945,,,,,,
7340935397198026752,0.5458887,279.3991,356.043358074958,21.7622951012546,25.1938,22.56746,20.58466,19.57488,20.58466,boss,6520,247,56541,--,21.024999618530273,20.174699783325195,,,,,,
7340929624761980928,0.5317858,272.3892,356.258338813097,21.807442386308,26.06129,22.52319,20.48716,19.44021,20.48716,boss,6520,226,56541,--,--,19.33639907836914,,,,,,
7340930724273608704,0.1572669,232.786,356.333437570471,21.7737474167157,20.08168,18.10559,16.84543,16.28555,16.84543,boss,6520,230,56541,19.711700439453125,18.663299560546875,18.19659996032715,,,,,,
7340917255256168448,0.1579251,207.1416,356.439540907426,21.6657491692778,21.168,18.94208,17.62441,16.9194,17.62441,boss,6520,181,56541,20.79829978942871,19.643800735473633,18.970800399780273,,,,,,
7340931274029422592,0.2970929,197.3923,356.324283640636,21.8263301164952,22.46555,20.61229,18.79148,18.1585,18.79148,boss,6520,232,56541,21.01259994506836,19.702600479125977,19.282899856567383,,,,,,
7340918354767796224,0.4873232,186.659,356.412488827858,21.8201953698651,22.62752,21.64397,20.15859,19.27121,20.15859,boss,6520,185,56541,21.260799407958984,--,--,,,,,,
7340918904523610112,0.4002903,177.6591,356.477837383289,21.6521983577189,24.55201,22.18631,20.54108,19.65311,20.54108,boss,6520,187,56541,22.06209945678711,--,--,,,,,,
