specobjid,redshift,veldisp,ra,dec,u,g,r,i,modelMag_r,programname,plate,fiberid,mjd,ps1_g_mag,ps1_r_mag,ps1_i_mag,ps1_g_depth,ps1_r_depth,ps1_i_depth,ps1_g_fwhm,ps1_r_fwhm,ps1_i_fwhm
6136268117297616896,0.5850888,239.3018,210.451788991106,10.0168532420322,24.53804,22.24138,20.70672,19.53506,20.70672,boss,5450,413,55986,21.718900680541992,21.2898006439209,20.331499099731445,,,,,,
6136268941931337728,0.3965981,281.7899,210.460901245678,9.99012087907859,22.61419,21.6132,20.11106,19.32841,20.11106,boss,5450,416,55986,--,--,21.25659942626953,,,,,,
6136258771448780800,0.525995,244.0085,210.653762702996,10.0379133909523,23.38624,21.52159,19.95004,18.89912,19.95004,boss,5450,379,55986,22.04159927368164,20.949100494384766,20.01689910888672,,,,,,
6136256572425525248,0.5208488,231.438,210.649827490885,9.94948257329976,22.43271,22.17524,20.61567,19.73492,20.61567,boss,5450,371,55986,--,21.293399810791016,20.630300521850586,,,,,,
6136245852187154432,0.5723549,75.01071,210.697682998168,10.0615681422592,22.4509,23.7525,20.93364,19.79743,20.93364,boss,5450,332,55986,--,21.24570083618164,20.714099884033203,,,,,,
6136245302431340544,0.4919971,222.5712,210.719511842772,10.0390321688349,22.3364,21.188,19.5351,18.61936,19.5351,boss,5450,330,55986,21.938400268554688,20.815099716186523,20.041500091552734,,,,,,
6136233207803435008,0.3770393,224.3214,210.848516240244,9.90495419334589,22.54805,20.95569,19.09408,18.46873,19.09408,boss,5450,286,55986,21.4242000579834,20.127199172973633,19.532699584960938,,,,,,
6136245027553433600,0.5086135,225.4051,210.776789872138,9.96822540109197,23.72294,22.2491,20.7613,19.79596,20.7613,boss,5450,329,55986,--,21.226499557495117,20.45989990234375,,,,,,
6136244477797619712,0.5265402,266.6183,210.797935443373,9.96716335139093,22.98995,21.74302,19.81307,18.79904,19.81307,boss,5450,327,55986,22.044300079345703,20.799699783325195,19.997900009155273,,,,,,
6136235131948783616,0.4939767,207.6257,210.855263774193,10.0616836568756,22.89202,21.65987,19.87912,18.9949,19.87912,boss,5450,293,55986,--,20.687700271606445,19.902700424194336,,,,,,
