specobjid,redshift,veldisp,ra,dec,u,g,r,i,modelMag_r,programname,plate,fiberid,mjd,ps1_g_mag,ps1_r_mag,ps1_i_mag,ps1_g_depth,ps1_r_depth,ps1_i_depth,ps1_g_fwhm,ps1_r_fwhm,ps1_i_fwhm
4515098409733216256,0.3000022,190.196,233.52574495548,0.431622248520668,22.40923,20.23727,18.68271,18.03753,18.68271,boss,4010,872,55350,--,--,20.7455997467041,,,,,,
4515099509244844032,0.3323112,228.3488,233.557403878904,0.498800563216172,22.71829,20.49837,18.74694,18.0983,18.74694,boss,4010,876,55350,21.41900062561035,20.114999771118164,19.46579933166504,,,,,,
4231300442448222208,0.51051,213.663,122.786265559454,33.2772490555942,23.41609,22.37578,20.67622,19.53598,20.67622,boss,3758,613,55506,22.164400100708008,21.08009910583496,20.290000915527344,,,,,,
4231299342936594432,0.5453045,230.1649,122.857260306184,33.3121217519623,25.18775,22.55374,20.97383,19.97334,20.97383,boss,3758,609,55506,--,21.429000854492188,20.474199295043945,,,,,,
4231297418791245824,0.4916054,282.7757,122.919663503233,33.2711869092086,23.238,21.92972,20.2889,19.36412,20.2889,boss,3758,602,55506,21.921600341796875,20.623699188232422,19.8612003326416,,,,,,
4231298243424966656,0.5078357,238.2354,122.893125874903,33.3709015020355,23.99507,21.9522,20.31796,19.29577,20.31796,boss,3758,605,55506,--,20.869600296020508,19.990299224853516,,,,,,
4231310338052872192,0.4917479,277.8064,123.01784826038,33.2913875524772,23.6841,21.69667,20.29896,19.35657,20.29896,boss,3758,649,55506,22.196199417114258,21.082700729370117,20.328399658203125,,,,,,
4231319409023801344,0.4908296,249.4524,123.214149845189,33.4840538642809,22.80667,21.90913,20.0853,19.25693,20.0853,boss,3758,682,55506,--,20.92569923400879,20.009899139404297,,,,,,
4231311987320313856,0.4907666,83.92857,123.124312744249,33.3940472756382,23.35109,22.08353,20.45045,19.42906,20.45045,boss,3758,655,55506,--,21.34149932861328,20.475000381469727,,,,,,
4231321333169149952,0.5011124,167.0753,123.156204825305,33.4431914499096,21.65692,21.27856,19.91473,19.07797,19.91473,boss,3758,689,55506,21.83489990234375,20.85890007019043,20.015199661254883,,,,,,
4231319683901708288,0.5448645,209.386,123.175985116459,33.4534742359839,26.32133,22.31994,20.4762,19.37155,20.4762,boss,3758,683,55506,21.843700408935547,20.863000869750977,19.962900161743164,,,,,,
