specobjid,redshift,veldisp,ra,dec,u,g,r,i,modelMag_r,programname,plate,fiberid,mjd,ps1_g_mag,ps1_r_mag,ps1_i_mag,ps1_g_depth,ps1_r_depth,ps1_i_depth,ps1_g_fwhm,ps1_r_fwhm,ps1_i_fwhm
6884902773995100160,0.1678382,193.2352,352.712892851788,20.679772061002,19.36762,17.83207,16.75685,16.21226,16.75685,boss,6115,90,56237,--,19.931800842285156,--,,,,,,
6884915968134633472,0.160729,132.4583,352.637930662828,20.7264565825717,22.17896,19.96486,18.78098,18.27421,18.78098,boss,6115,138,56237,20.4237003326416,19.484500885009766,19.016700744628906,,,,,,
6884903323750914048,0.1606817,174.8655,352.675401348625,20.6883095873836,22.19947,19.41476,18.15929,17.61962,18.15929,boss,6115,92,56237,20.1658992767334,19.148000717163086,18.626100540161133,,,,,,
6884912944477657088,0.2857874,214.1262,352.612676074466,20.6775784975485,21.80817,20.04042,18.4907,17.8686,18.4907,boss,6115,127,56237,20.923200607299805,19.65410041809082,19.207199096679688,,,,,,
6884901399605565440,0.5370128,237.2414,352.809953904547,20.7481367190926,23.33849,22.37104,20.64372,19.81535,20.64372,boss,6115,85,56237,--,21.47570037841797,20.71109962463379,,,,,,
6884892878390450176,0.3549495,220.5263,352.964098482282,20.7016724854634,26.52151,20.29415,18.4585,17.79908,18.4585,boss,6115,54,56237,21.37070083618164,19.804100036621094,19.186500549316406,,,,,,
6884893153268357120,0.3962034,68.85258,352.916456034451,20.7524320797278,23.01554,22.36592,20.94158,20.02319,20.94158,boss,6115,55,56237,--,--,21.27589988708496,,,,,,
7054940597728335872,0.190568,152.2224,26.1338006910822,27.0609391210007,20.70112,18.71696,17.41609,16.90387,17.41609,boss,6266,188,56223,--,19.327299118041992,--,,,,,,
7054950768210892800,0.4906442,213.7297,26.0843522765,27.1938378558279,25.52762,21.67464,19.95114,19.05409,19.95114,boss,6266,225,56223,22.031700134277344,20.746200561523438,20.080799102783203,,,,,,
7054940322850428928,0.4893323,331.2206,26.1277434846163,27.1423738167034,27.38297,20.47334,18.68183,17.75743,18.68183,boss,6266,187,56223,--,--,20.60650062561035,,,,,,
