specobjid,redshift,veldisp,ra,dec,u,g,r,i,modelMag_r,programname,plate,fiberid,mjd,ps1_g_mag,ps1_r_mag,ps1_i_mag,ps1_g_depth,ps1_r_depth,ps1_i_depth,ps1_g_fwhm,ps1_r_fwhm,ps1_i_fwhm
4833543093205882880,0.6461044,208.7607,344.097756191429,4.03184875585466,25.27656,22.68054,20.38595,19.08137,20.38595,boss,4293,199,55509,--,21.142000198364258,20.077499389648438,,,,,,
4832515050219788288,0.4138865,251.4915,340.387803359402,5.14957565478766,23.23002,21.73165,19.96218,19.14301,19.96218,boss,4292,555,55532,21.962799072265625,20.408300399780273,19.794599533081055,,,,,,
4832514775341881344,0.316951,262.316,340.416910403693,5.07203195602262,21.84369,20.87613,19.03791,18.38418,19.03791,boss,4292,554,55532,21.43899917602539,19.93090057373047,19.43429946899414,,,,,,
4832523296556996608,0.4591057,236.7689,340.591861339091,4.98986483604928,24.71052,22.48201,20.62041,19.7802,20.62041,boss,4292,585,55532,--,--,--,,,,,,
4833554363200067584,0.4355391,268.9814,343.801892275752,4.03187074007779,24.50214,21.61289,19.70234,18.93264,19.70234,boss,4293,240,55509,21.658599853515625,20.237499237060547,19.668699264526367,,,,,,
4833554088322160640,0.3264379,170.9267,343.771943433682,4.03319612433451,22.11885,20.61545,18.94717,18.24475,18.94717,boss,4293,239,55509,--,--,20.041200637817383,,,,,,
4833551889298905088,0.5171997,314.8334,343.77185619392,3.84071003043502,25.17803,22.72992,20.85723,19.86352,20.85723,boss,4293,231,55509,--,21.46190071105957,--,,,,,,
4833553538566346752,0.2227884,199.5307,343.881325062379,4.02506932641181,21.99139,19.80055,18.31985,17.76195,18.31985,boss,4293,237,55509,20.469499588012695,19.184099197387695,18.751699447631836,,,,,,
4833563434170996736,0.5813459,221.5397,343.645513735091,3.92571701920784,25.70983,22.49375,20.86283,19.80702,20.86283,boss,4293,273,55509,--,21.209299087524414,--,,,,,,
4833564533682624512,0.6218823,248.1915,343.639924337488,3.99742126581689,22.27401,23.07087,20.38802,19.09911,20.38802,boss,4293,277,55509,--,--,22.218599319458008,,,,,,
4833564258804717568,0.338522,252.1245,343.663889024619,3.88240412394143,25.84142,20.7608,18.97239,18.33842,18.97239,boss,4293,276,55509,--,--,--,,,,,,
4833561784903555072,0.2249434,223.1442,343.751274526818,3.95614346233493,22.48038,19.67486,18.17924,17.6109,18.17924,boss,4293,267,55509,--,--,19.556400299072266,,,,,,
4833560410514020352,0.3113581,236.7574,343.665746856819,3.8293137299201,21.36956,19.73555,18.00422,17.34583,18.00422,boss,4293,262,55509,--,--,20.827699661254883,,,,,,
4833565358316345344,0.2212326,292.8855,343.743864130374,3.97342331248573,19.62148,17.77588,16.41833,15.87469,16.41833,boss,4293,280,55509,--,19.368999481201172,18.951900482177734,,,,,,
4833563709048903680,0.3451315,279.3724,343.646326151191,3.85149243063437,25.34667,21.47973,19.57031,18.87128,19.57031,boss,4293,274,55509,21.82069969177246,20.54010009765625,20.002199172973633,,,,,,
4833563983926810624,0.4367508,213.5465,343.590019418285,3.9844097461818,25.28011,21.48027,19.85946,19.03935,19.85946,boss,4293,275,55509,--,--,21.713600158691406,,,,,,
7047128848228702208,0.4022651,209.3434,16.3000596573744,27.8752335982246,22.75191,21.07649,19.34717,18.67907,19.34717,boss,6259,441,56565,21.820999145507812,--,--,,,,,,
7047130222618236928,0.3979297,273.943,16.4527329655595,27.7478219312569,23.42005,20.76641,18.97853,18.30102,18.97853,boss,6259,446,56565,21.715999603271484,20.037200927734375,19.582799911499023,,,,,,
7047129672862423040,0.3305516,181.2312,16.6084692961118,27.7289480975543,22.63011,20.63841,19.05397,18.32257,19.05397,boss,6259,444,56565,22.133699417114258,20.769899368286133,--,,,,,,
7047109331897309184,0.2827811,213.0371,17.0861606961679,27.7093464155397,22.77147,19.95198,18.40184,17.781,18.40184,boss,6259,370,56565,20.663400650024414,19.237499237060547,18.88360023498535,,,,,,
7047109606775216128,0.6097448,173.9551,17.1106295193189,27.759117301168,26.76682,22.3485,20.57262,19.52148,20.57262,boss,6259,371,56565,--,21.4822998046875,20.684999465942383,,,,,,
7047097787025217536,0.3991839,177.6249,17.1604325949739,27.7382183304348,25.11034,21.12973,19.45782,18.66462,19.45782,boss,6259,328,56565,22.339799880981445,--,--,,,,,,
