specobjid,redshift,veldisp,ra,dec,u,g,r,i,modelMag_r,programname,plate,fiberid,mjd,ps1_g_mag,ps1_r_mag,ps1_i_mag,ps1_g_depth,ps1_r_depth,ps1_i_depth,ps1_g_fwhm,ps1_r_fwhm,ps1_i_fwhm,color_name,color_value
5280723545609230336,0.5973383,254.0404,162.390160257917,44.9375967177687,23.78646,22.51179,20.57769,19.41754,20.57769,boss,4690,920,55653,,21.295499801635746,20.34280014038086,,,,,,,r-i,0.9526996612548864
5279497865072498688,0.5095561,191.4608,162.460004318318,44.7976094591229,24.15796,22.53532,20.91323,19.90199,20.91323,boss,4689,557,55656,,,21.89579963684082,,,,,,,,
5280721071708067840,0.5919296,188.4249,162.490404538931,44.9156265174183,24.6108,22.78552,20.92444,19.98727,20.92444,boss,4690,911,55653,,21.54179954528809,20.634700775146484,,,,,,,r-i,0.9070987701416051
5280722995853416448,0.5930457,183.5213,162.470810673465,44.9697379952258,23.03885,22.5939,20.96903,19.89543,20.96903,boss,4690,918,55653,,21.29150009155273,20.366300582885746,,,,,,,r-i,0.9251995086669851
5280730417556903936,0.4827972,99.26285,162.707633887025,45.0513707709578,22.30374,22.55045,20.43617,19.55428,20.43617,boss,4690,945,55653,22.340900421142575,21.021699905395508,20.382299423217773,,,,,,,g-r,1.3192005157470668
5280732616580159488,0.5117626,218.943,162.772122839962,44.9577682402152,24.12526,21.48279,19.75427,18.77698,19.75427,boss,4690,953,55653,21.86669921875,20.51689910888672,19.694599151611328,,,,,,,g-r,1.3498001098632812
5279496490682963968,0.5119412,242.2474,162.772122839962,44.9577682402152,24.12526,21.48279,19.75427,18.77698,19.75427,boss,4689,552,55656,21.86669921875,20.51689910888672,19.694599151611328,,,,,,,g-r,1.3498001098632812
5279494566537615360,0.4832224,203.8923,162.82957017327,44.9889559677393,21.91319,21.58851,19.71577,18.83505,19.71577,boss,4689,545,55656,21.891700744628903,,,,,,,,,,
5280732066824345600,0.6821386,204.8207,162.824909985257,45.0606948739757,22.49354,22.4217,20.8022,19.70244,20.8022,boss,4690,951,55653,,21.338699340820312,20.453100204467773,,,,,,,r-i,0.8855991363525391
5279495666049243136,0.4834127,234.9586,162.909513251546,45.0787264605824,22.28896,21.6541,20.00564,19.14132,20.00564,boss,4689,549,55656,21.845199584960938,20.5674991607666,19.812000274658203,,,,,,,g-r,1.277700424194336
5279505561653893120,0.5718637,191.9635,163.243159695738,45.1592484937174,22.31207,21.07387,19.82266,18.84551,19.82266,boss,4689,585,55656,,,,,,,,,,,
5279505836531800064,0.4389125,241.5062,163.329730321708,44.9724492879297,23.72166,21.25619,19.40325,18.67255,19.40325,boss,4689,586,55656,21.805599212646484,20.26289939880371,19.624399185180664,,,,,,,g-r,1.5426998138427734
5279504462142265344,0.5634288,144.85,163.323790209777,45.1207513983661,23.8384,22.55265,20.95056,19.87789,20.95056,boss,4689,581,55656,,21.324899673461918,20.60420036315918,,,,,,,r-i,0.7206993103027379
5279519855305054208,0.436835,284.802,163.428592550186,44.9870235794184,22.33671,21.04178,19.3066,18.52995,19.3066,boss,4689,637,55656,21.29910087585449,,20.9375,,,,,,,g-i,0.36160087585448863
5279515732136450048,0.384733,209.9544,163.538092356931,45.1307695547295,23.73755,20.72647,18.95758,18.33701,18.95758,boss,4689,622,55656,21.654800415039062,19.917400360107425,19.48660087585449,,,,,,,g-r,1.737400054931637
5279527551886448640,0.5833072,190.3277,163.731937379413,45.1362362254117,26.26716,22.4785,20.77588,19.75374,20.77588,boss,4689,665,55656,22.296499252319336,21.20120048522949,20.33180046081543,,,,,,,g-r,1.0952987670898473
5279540196270168064,0.4820996,201.3164,163.947727856505,45.2820187595178,22.72329,21.36563,19.81912,19.00985,19.81912,boss,4689,711,55656,,22.058500289916992,,,,,,,,,
5279548992363190272,0.5502599,122.9792,164.222714186358,45.2998529599737,24.23706,22.42551,20.57191,19.41724,20.57191,boss,4689,743,55656,22.26959991455078,21.03660011291504,20.152700424194336,,,,,,,g-r,1.2329998016357422
5279550641630631936,0.5117854,423.0536,164.296853432483,45.154801651528,25.27344,22.48604,20.85368,19.89426,20.85368,boss,4689,749,55656,,21.23509979248047,20.404199600219727,,,,,,,r-i,0.8309001922607422
5279551741142259712,0.5966133,184.9681,164.293231406563,45.3599761520451,25.45743,22.64384,20.9059,19.87504,20.9059,boss,4689,753,55656,,20.99090003967285,,,,,,,,,
5279561636746909696,0.5580388,284.9731,164.362766529072,45.2490308126278,24.52957,22.12181,20.66642,19.5705,20.66642,boss,4689,789,55656,,21.033300399780277,20.046300888061523,,,,,,,r-i,0.9869995117187536
5279563560892258304,0.3658064,218.4562,164.35431592926,45.2974870425297,23.31246,21.11744,19.29745,18.69785,19.29745,boss,4689,796,55656,22.21969985961914,,,,,,,,,,
5279559987479468032,0.5035653,156.7425,164.485916530072,45.2396484882133,26.53125,22.30956,20.37829,19.50626,20.37829,boss,4689,783,55656,22.0,21.056699752807617,20.231300354003903,,,,,,,g-r,0.9433002471923828
5279560812113188864,0.5980892,146.727,164.529654484856,45.2196659075023,26.10365,22.21826,20.58129,19.6444,20.58129,boss,4689,786,55656,,21.151100158691406,20.19219970703125,,,,,,,r-i,0.9589004516601562
5279559437723654144,0.4759321,298.2108,164.501986174137,45.3858327428943,22.0541,21.31371,19.60893,18.69498,19.60893,boss,4689,781,55656,21.801700592041016,20.59630012512207,19.736900329589844,,,,,,,g-r,1.2054004669189453
5279560537235281920,0.4764838,265.3803,164.523367763838,45.3711003487221,22.82004,21.65567,19.89487,18.98999,19.89487,boss,4689,785,55656,22.080900192260746,20.68899917602539,20.00160026550293,,,,,,,g-r,1.3919010162353551
5279561086991095808,0.5062039,238.0098,164.577491153035,45.344564458496,23.45049,21.57183,19.87912,19.04011,19.87912,boss,4689,787,55656,21.90970039367676,20.33099937438965,19.54150009155273,,,,,,,g-r,1.578701019287113
5279571532351559680,0.6534393,275.9832,164.64870214196,45.2532883066749,23.40538,22.75218,20.92406,19.67149,20.92406,boss,4689,825,55656,,21.34510040283203,20.275299072265625,,,,,,,r-i,1.0698013305664062
5279570432839931904,0.4933514,228.0236,164.741238605996,45.2477564084471,23.15475,22.10307,20.33478,19.45062,20.33478,boss,4689,821,55656,21.61260032653809,20.8484001159668,19.944299697875977,,,,,,,g-r,0.7642002105712891
5279581977712023552,0.4946963,187.6486,164.831304871156,45.2995732449094,23.8782,22.26148,20.58104,19.68756,20.58104,boss,4689,863,55656,22.178800582885746,20.75189971923828,19.986400604248047,,,,,,,g-r,1.4269008636474645
5281713380918581248,0.6033087,177.7557,156.966500229497,44.0390528400452,22.96884,21.95652,20.44667,19.49738,20.44667,boss,4691,425,55651,21.861299514770508,21.354799270629883,20.519699096679688,,,,,,,g-r,0.506500244140625
5281712831162767360,0.5296674,176.8763,157.144250421407,43.9941585139139,23.75343,22.38347,20.28227,19.26612,20.28227,boss,4691,423,55651,21.72150039672852,21.108200073242188,20.180599212646484,,,,,,,g-r,0.6133003234863317
5281712281406953472,0.5347099,252.3842,157.208543226632,44.0919541542086,22.51962,21.67065,19.96384,19.03093,19.96384,boss,4691,421,55651,21.85120010375977,20.79010009765625,19.954200744628903,,,,,,,g-r,1.0611000061035192
5281703210436024320,0.3617006,265.7966,157.371652352959,44.0339296197173,23.48687,21.25052,19.37221,18.75179,19.37221,boss,4691,388,55651,21.806699752807617,20.432100296020508,19.86000061035156,,,,,,,g-r,1.3745994567871094
5281701836046489600,0.5344,203.7462,157.35564098273,44.0797835356722,23.65007,21.90948,20.6612,19.70116,20.6612,boss,4691,383,55651,,21.272899627685547,20.688800811767575,,,,,,,r-i,0.5840988159179723
5281713930674395136,0.6080548,143.1342,157.163282264181,44.1723620261077,25.85033,22.87929,20.89503,19.81576,20.89503,boss,4691,427,55651,,21.56430053710937,20.658599853515625,,,,,,,r-i,0.9057006835937464
5281704859703465984,0.3631403,170.9656,157.403047142777,44.1316443205686,21.63414,19.97,18.29809,17.75994,18.29809,boss,4691,394,55651,21.37569999694824,19.997299194335938,19.40169906616211,,,,,,,g-r,1.3784008026123011
5281702935558117376,0.5680487,241.8302,157.367043323273,44.2444575967429,22.26743,21.30761,19.8496,18.87988,19.8496,boss,4691,387,55651,,20.76930046081543,19.987499237060547,,,,,,,r-i,0.7818012237548828
5281693039953467392,0.4885551,206.0273,157.476656153302,44.1740314333911,23.01706,21.3723,19.6545,18.78409,19.6545,boss,4691,351,55651,21.43869972229004,20.679399490356445,19.99370002746582,,,,,,,g-r,0.7593002319335938
5281701286290675712,0.5244384,241.9858,157.462063274023,44.2273010092569,26.36572,22.4518,20.81664,19.71688,20.81664,boss,4691,381,55651,21.45429992675781,21.246999740600582,20.36899948120117,,,,,,,g-r,0.20730018615722656
5281694139465095168,0.5725235,256.6352,157.741861806433,44.1948653188505,25.28146,22.02705,20.34958,19.43137,20.34958,boss,4691,355,55651,,21.282100677490234,20.434999465942383,,,,,,,r-i,0.8471012115478516
5281680120691841024,0.3348578,181.6922,157.880704456848,44.3298048342385,23.57354,21.34902,19.51484,18.86586,19.51484,boss,4691,304,55651,21.45680046081543,20.02109909057617,19.457300186157227,,,,,,,g-r,1.4357013702392614
5281680945325561856,0.5984626,282.899,157.912828962143,44.2302661418367,24.68319,22.26337,20.68021,19.52727,20.68021,boss,4691,307,55651,,,21.57469940185547,,,,,,,,
