specobjid,redshift,veldisp,ra,dec,u,g,r,i,modelMag_r,programname,plate,fiberid,mjd,ps1_g_mag,ps1_r_mag,ps1_i_mag,ps1_g_depth,ps1_r_depth,ps1_i_depth,ps1_g_fwhm,ps1_r_fwhm,ps1_i_fwhm,color_name,color_value
4467774883544455168,0.536255,258.1589,188.85094731395,36.7993185221788,23.64495,20.86312,19.30133,18.37844,19.30133,boss,3968,742,55590,22.176000595092773,21.06609916687012,20.075000762939453,,,,,,,g-r,1.1099014282226527
4468800998023124992,0.5244785,96.98582,188.842995191047,36.6580523360191,25.79752,21.94354,20.62055,19.59394,20.62055,boss,3969,379,55307,,21.51129913330078,20.762500762939453,,,,,,,r-i,0.7487983703613281
4468790277784754176,0.297965,222.9962,188.967792665926,36.7092270177643,23.87018,20.73283,19.09136,18.37927,19.09136,boss,3969,340,55307,,21.485200881958008,,,,,,,,,
4468787803883591680,0.539385,230.5432,188.983271420029,36.6504503602117,22.91837,22.31692,20.90539,19.91526,20.90539,boss,3969,331,55307,,21.070600509643555,,,,,,,,,
4467775708178176000,0.6062245,196.2157,188.962151810148,36.6995430568781,23.92822,22.47384,20.4236,19.20302,20.4236,boss,3968,745,55590,,21.73550033569336,20.802000045776367,,,,,,,r-i,0.9335002899169922
4468777358523127808,0.5663202,278.2106,189.246566109185,36.7784281026738,25.03818,22.486,20.62534,19.59884,20.62534,boss,3969,293,55307,,,20.892099380493164,,,,,,,,
4468767737796384768,0.3416378,212.5661,189.428890517981,36.6410478124748,22.68616,20.1933,18.64139,18.02509,18.64139,boss,3969,258,55307,20.98310089111328,19.659299850463867,19.09140014648437,,,,,,,g-r,1.323801040649414
4467801271823521792,0.447092,261.5013,189.448147182163,36.6397576585366,23.06435,22.12449,20.53006,19.70089,20.53006,boss,3968,838,55590,21.932600021362305,20.648799896240234,20.117300033569336,,,,,,,g-r,1.2838001251220703
4467810892550264832,0.5281126,241.0501,189.575171979451,36.666044138568,23.71427,22.37173,20.68061,19.73455,20.68061,boss,3968,873,55590,,,,,,,,,,,
4468767462918477824,0.4621462,298.5388,189.517963937194,36.6971490269119,22.45557,21.28761,19.55858,18.65352,19.55858,boss,3969,257,55307,22.071800231933597,20.80599975585937,19.953500747680664,,,,,,,g-r,1.2658004760742259
4468768287552198656,0.4892608,213.5175,189.535327571702,36.7457059656447,22.86106,21.80952,20.09045,19.2734,20.09045,boss,3969,260,55307,,,,,,,,,,,
4467807594015381504,0.5854173,249.5041,189.540287105609,36.7363210811863,22.8366,22.16105,20.68747,19.72754,20.68747,boss,3968,861,55590,22.08060073852539,21.17959976196289,20.355100631713867,,,,,,,g-r,0.9010009765625
4467811442306078720,0.5960904,159.7555,189.542235641531,36.6139048651939,22.46788,21.84626,20.28883,19.24227,20.28883,boss,3968,875,55590,22.100099563598636,21.425899505615234,20.35770034790039,,,,,,,g-r,0.674200057983402
4468755368290572288,0.5675009,205.4013,189.552844395391,36.6234596946605,23.08433,22.468,20.88728,19.87047,20.88728,boss,3969,213,55307,21.32719993591309,21.335599899291992,20.379199981689453,,,,,,,g-r,-0.008399963378902697
4468757017558013952,0.5526613,185.8671,189.560556862966,36.6520485949745,26.20254,21.27546,19.8171,19.05622,19.8171,boss,3969,219,55307,21.981599807739254,21.473100662231445,20.697999954223636,,,,,,,g-r,0.508499145507809
4467808968404916224,0.3745032,193.7641,189.620395221594,36.6739375370552,23.03084,21.08242,19.25534,18.62631,19.25534,boss,3968,866,55590,21.81789970397949,20.31319999694824,19.800800323486328,,,,,,,g-r,1.50469970703125
4467810617672357888,0.4548275,211.7136,189.624157209021,36.6232767789023,23.84894,21.23002,19.48569,18.76054,19.48569,boss,3968,872,55590,22.29730033874512,,,,,,,,,,
4467820238399100928,0.5391454,306.633,189.642955260603,36.5969244360249,24.71401,22.10494,20.34623,19.23886,20.34623,boss,3968,907,55590,22.01000022888184,20.77829933166504,19.89949989318848,,,,,,,g-r,1.2317008972168004
4468755918046386176,0.4976708,260.7591,189.748835245411,36.6174983989539,24.02529,22.04426,20.19823,19.30695,20.19823,boss,3969,215,55307,21.90060043334961,20.593900680541992,19.827699661254883,,,,,,,g-r,1.3066997528076172
4467819688643287040,0.4962279,216.4883,189.749993517914,36.6194741256233,24.78647,21.89745,20.24728,19.27143,20.24728,boss,3968,905,55590,21.94890022277832,21.048900604248047,20.25690078735352,,,,,,,g-r,0.8999996185302734
4467837005951424512,0.5270209,445.7317,189.95400543032,36.6608884919454,23.2426,22.06354,20.71998,19.772,20.71998,boss,3968,968,55590,,21.09309959411621,21.061399459838867,,,,,,,r-i,0.03170013427734375
4468745472685922304,0.5913931,409.6097,190.063343805743,36.7537929627157,24.23164,22.02573,20.61675,19.46658,20.61675,boss,3969,177,55307,,20.934499740600582,,,,,,,,,
4468746022441736192,0.5639841,348.1898,190.078268122423,36.7307696510911,24.31824,22.46753,20.56337,19.40087,20.56337,boss,3969,179,55307,,21.528400421142575,20.664400100708008,,,,,,,r-i,0.8640003204345668
4468732828302202880,0.31634,188.5781,190.152680053221,36.6865620300929,22.76457,21.61984,20.4557,19.71797,20.4557,boss,3969,131,55307,22.21380043029785,21.163299560546875,20.702999114990234,,,,,,,g-r,1.0505008697509766
4468734477569644544,0.4900054,278.7711,190.159703768728,36.7561670755234,24.54891,22.01969,20.68912,19.78387,20.68912,boss,3969,137,55307,22.175600051879883,21.11400032043457,20.499500274658203,,,,,,,g-r,1.0615997314453125
4468733927813830656,0.5281653,273.6725,190.277603514295,36.6364275451741,23.31213,22.65924,20.93419,19.94733,20.93419,boss,3969,135,55307,,,21.534500122070312,,,,,,,,
4468722382941739008,0.5450987,203.1479,190.500912072842,36.5435260237539,22.49898,22.14072,20.56265,19.58515,20.56265,boss,3969,93,55307,,21.30909919738769,20.430099487304688,,,,,,,r-i,0.8789997100830043
4468721008552204288,0.3884117,189.271,190.437818413087,36.6467223642783,22.62558,21.14541,19.34053,18.70624,19.34053,boss,3969,88,55307,21.658599853515625,20.31920051574707,19.58329963684082,,,,,,,g-r,1.3393993377685547
4468708089290577920,0.4070309,244.5573,190.604698176906,36.6965750003289,24.49529,21.72991,19.97837,19.17125,19.97837,boss,3969,41,55307,22.051000595092773,20.644699096679688,20.01259994506836,,,,,,,g-r,1.406301498413086
4468724032209180672,0.631121,284.5123,190.464721796214,36.5891406209005,22.72231,22.71662,20.97362,19.82067,20.97362,boss,3969,99,55307,,21.745800018310547,20.537500381469727,,,,,,,r-i,1.2082996368408203
4468708639046391808,0.4903347,187.6873,190.613245829208,36.5519433364922,21.77014,20.11958,18.86413,18.12823,18.86413,boss,3969,43,55307,21.24449920654297,,,,,,,,,,
4468711387825461248,0.5750799,171.4361,190.801487592472,36.5629691344544,23.28196,21.90985,20.71896,19.79469,20.71896,boss,3969,53,55307,,,21.109899520874023,,,,,,,,
4468712762214995968,0.2930544,226.8134,190.847844261178,36.7075086649609,23.61351,20.3833,18.78856,18.17535,18.78856,boss,3969,58,55307,20.90719985961914,19.62730026245117,19.016300201416016,,,,,,,g-r,1.2798995971679723
4468711937581275136,0.6106246,216.1189,190.83645026162,36.5366243392047,22.60155,21.73379,20.41331,19.47032,20.41331,boss,3969,55,55307,,20.99209976196289,,,,,,,,,
4468713037092902912,0.5886836,156.832,190.893925959673,36.6504792898618,24.02155,22.31282,20.80965,19.86556,20.80965,boss,3969,59,55307,,21.484100341796875,20.718700408935547,,,,,,,r-i,0.7653999328613281
4468830135081261056,0.4983817,191.3013,187.891808181749,37.1554113476028,24.03241,22.77592,20.71937,19.7355,20.71937,boss,3969,485,55307,,21.43239974975586,20.45949935913086,,,,,,,r-i,0.972900390625
4468831234592888832,0.6278124,149.893,187.829851467588,37.1017617769729,21.99458,21.0995,20.31704,19.4498,20.31704,boss,3969,489,55307,21.7588005065918,,20.82719993591309,,,,,,,g-i,0.9316005706787109
4468827936058005504,0.5365013,244.4698,187.989977782265,37.1940833239079,24.01641,22.13493,20.63163,19.54214,20.63163,boss,3969,477,55307,,21.017799377441406,20.253700256347656,,,,,,,r-i,0.76409912109375
4468828485813819392,0.4593685,301.7169,188.214366089528,37.124618144213,24.08484,21.48216,19.78089,18.99036,19.78089,boss,3969,479,55307,,,,,,,,,,,
4468823538011494400,0.4985787,244.2724,188.283381979331,37.184965501813,22.37593,21.56553,19.92224,19.04007,19.92224,boss,3969,461,55307,21.759300231933597,20.718299865722656,19.968700408935547,,,,,,,g-r,1.041000366210941
4468815841430099968,0.6535406,217.6292,188.502415103202,37.1673016552406,24.6004,24.00953,20.97777,19.72507,20.97777,boss,3969,433,55307,,21.74489974975586,20.682600021362305,,,,,,,r-i,1.0622997283935547
4468801547778938880,0.4797078,224.5764,188.602420560346,37.1638366040341,24.8068,21.28703,19.53542,18.64567,19.53542,boss,3969,381,55307,21.965999603271484,20.408100128173828,19.541900634765625,,,,,,,g-r,1.5578994750976562
4468802097534752768,0.477932,240.8414,188.621497151628,37.146120463771,22.80128,21.43401,19.72378,18.88926,19.72378,boss,3969,383,55307,21.35400009155273,,,,,,,,,,
4468805945825449984,0.472059,159.4379,188.68354922459,37.1999968026565,22.94662,21.59452,20.1224,19.362,20.1224,boss,3969,397,55307,21.98900032043457,20.9507999420166,20.45199966430664,,,,,,,g-r,1.0382003784179688
4468804296558008320,0.4777472,207.024,188.686735987986,37.1469255787985,23.97551,22.8318,20.66929,19.68163,20.66929,boss,3969,391,55307,,20.57539939880371,20.74850082397461,,,,,,,r-i,-0.17310142517089844
4468802922168473600,0.5902041,142.868,188.741877351324,37.0375799212273,22.31227,21.00336,20.00416,19.32472,20.00416,boss,3969,386,55307,21.841800689697266,21.04019927978516,20.188800811767575,,,,,,,g-r,0.8016014099121058
4468795775342893056,0.2957574,242.5296,188.9022656535,37.2146424022489,21.6661,19.56451,17.95316,17.37613,17.95316,boss,3969,360,55307,20.481000900268555,19.22640037536621,18.75849914550781,,,,,,,g-r,1.2546005249023438
4468791927052195840,0.478115,198.3354,188.844667242051,37.0546388684232,24.84548,22.07345,20.33851,19.49469,20.33851,boss,3969,346,55307,,,,,,,,,,,
4468794126075451392,0.4804444,247.1164,188.865679033502,37.2280661718799,23.56504,21.5541,20.02817,19.0455,20.02817,boss,3969,354,55307,,21.10759925842285,,,,,,,,,
4468793301441730560,0.4890933,154.2252,188.89257680727,37.0860696491891,22.75771,21.49591,20.05276,19.30679,20.05276,boss,3969,351,55307,21.71199989318848,20.54050064086914,19.861400604248047,,,,,,,g-r,1.1714992523193395
4468793576319637504,0.4935483,157.0562,189.089372260093,37.1718088942903,22.6246,22.30577,20.5158,19.67366,20.5158,boss,3969,352,55307,,21.106800079345703,20.43090057373047,,,,,,,r-i,0.6758995056152344
4468795225587079168,0.484,325.8695,189.099774726126,37.1885323690998,26.0719,21.2515,19.39215,18.49188,19.39215,boss,3969,358,55307,,,20.53840065002441,,,,,,,,
4468794950709172224,0.4281972,206.6473,189.106206457402,37.1514535259619,22.88493,21.171,19.47413,18.70702,19.47413,boss,3969,357,55307,21.713600158691406,20.400400161743164,19.81579971313477,,,,,,,g-r,1.3131999969482422
4468781206813825024,0.4902648,225.8236,189.132913249637,37.1627837553741,25.92832,22.07033,20.37824,19.43926,20.37824,boss,3969,307,55307,21.977100372314453,21.01210021972656,20.26810073852539,,,,,,,g-r,0.9650001525878942
4468782581203359744,0.4933425,313.0403,189.157183549511,37.1769479119627,24.65355,21.98782,20.56692,19.63685,20.56692,boss,3969,312,55307,22.06859970092773,21.116500854492188,20.358400344848636,,,,,,,g-r,0.9520988464355433
