specobjid,redshift,veldisp,ra,dec,u,g,r,i,modelMag_r,programname,plate,fiberid,mjd,ps1_g_mag,ps1_r_mag,ps1_i_mag,ps1_g_depth,ps1_r_depth,ps1_i_depth,ps1_g_fwhm,ps1_r_fwhm,ps1_i_fwhm
5052069935704201216,0.5482125,163.0933,120.229032775308,19.2502439679369,24.9437,22.27981,20.56302,19.73546,20.56302,boss,4487,571,55866,--,22.165700912475586,--,,,,,,
5052069385948387328,0.5576813,229.6705,120.220539399693,19.2016924392523,23.51046,22.15317,20.83028,19.87705,20.83028,boss,4487,569,55866,--,21.5674991607666,--,,,,,,
5052083404721641472,0.5588683,282.4838,120.276616980794,19.2358864753091,22.95703,22.25914,20.4397,19.51376,20.4397,boss,4487,620,55866,--,21.33530044555664,20.142900466918945,,,,,,
5052067186925131776,0.5274762,235.6475,120.220190620185,19.3953135246203,22.81422,22.29458,20.74611,19.69641,20.74611,boss,4487,561,55866,22.603599548339844,21.300500869750977,20.460100173950195,,,,,,
5052080930820478976,0.5585423,225.7985,120.297397608694,19.3053548789895,23.04001,22.44584,20.78211,19.72834,20.78211,boss,4487,611,55866,--,--,--,,,,,,
5052080381064665088,0.5022171,215.8979,120.282848622197,19.3763091002307,26.36924,22.3753,20.86253,19.96333,20.86253,boss,4487,609,55866,--,21.40130043029785,20.436899185180664,,,,,,
5052090826425128960,0.4308584,172.615,120.464903090495,19.575211128952,24.36292,21.96588,20.13601,19.22922,20.13601,boss,4487,647,55866,--,--,21.844900131225586,,,,,,
5052089452035594240,0.2766599,217.7071,120.595230544233,19.5930422901244,21.48598,20.03587,18.50728,17.91294,18.50728,boss,4487,642,55866,--,--,--,,,,,,
5052101546663499776,0.4587832,113.8459,120.676278881929,19.574793989443,22.46355,21.37677,19.95171,19.13084,19.95171,boss,4487,686,55866,21.8031005859375,21.21619987487793,20.644500732421875,,,,,,
5052104570320476160,0.4917322,256.5213,120.654625739992,19.6266669289391,23.88272,21.83909,20.27523,19.34229,20.27523,boss,4487,697,55866,--,--,--,,,,,,
5052089726913501184,0.5686077,273.5696,120.642874442969,19.6578607280983,25.9355,21.56343,20.05368,18.94471,20.05368,boss,4487,643,55866,--,21.655899047851562,--,,,,,,
5052100722029778944,0.5082296,164.3672,120.730576138434,19.5643497885881,24.56727,22.70652,20.85353,19.80782,20.85353,boss,4487,683,55866,--,21.238000869750977,20.369199752807617,,,,,,
5052110617634428928,0.6305065,210.3115,120.861074084526,19.8005700752634,26.04211,21.76574,20.45619,19.25176,20.45619,boss,4487,719,55866,--,--,22.337400436401367,,,,,,
5052120513239078912,0.4995261,274.3424,120.931567855027,19.8817987164689,23.63064,21.72666,19.80979,18.83444,19.80979,boss,4487,755,55866,--,--,21.665000915527344,,,,,,
5052118314215823360,0.3324502,228.0632,121.013650912941,19.9248316448627,22.68183,21.02633,19.24535,18.57117,19.24535,boss,4487,747,55866,21.229700088500977,20.075700759887695,19.089599609375,,,,,,
5052121062994892800,0.6563116,133.3871,120.952543906891,19.831462785585,24.11579,22.12321,20.86121,19.70637,20.86121,boss,4487,757,55866,--,21.682199478149414,20.74519920349121,,,,,,
5052117214704195584,0.518012,277.5542,121.050395281418,19.7209166545368,23.72621,22.1454,20.35957,19.38088,20.35957,boss,4487,743,55866,--,21.08489990234375,20.420900344848633,,,,,,
5052131508355356672,0.5587029,235.1405,121.120164427835,19.91802550258,25.95512,22.32436,20.31592,19.13059,20.31592,boss,4487,795,55866,--,21.12380027770996,20.204500198364258,,,,,,
5052132607866984448,0.4443882,242.2944,121.189417718648,19.857768601701,25.01483,21.91478,20.41069,19.59355,20.41069,boss,4487,799,55866,--,20.995100021362305,20.10300064086914,,,,,,
5052132058111170560,0.5557326,351.6486,121.139364727648,19.9422711573093,22.39818,21.86866,20.4428,19.58082,20.4428,boss,4487,797,55866,21.671199798583984,21.323699951171875,20.44580078125,,,,,,
5052143053227448320,0.2732407,213.1473,121.325278897445,19.9844521761158,22.81144,20.32578,18.72409,18.13772,18.72409,boss,4487,837,55866,21.190799713134766,20.11319923400879,19.17329978942871,,,,,,
5052129034454194176,0.2721304,213.2715,121.27583898704,20.0674200403748,22.3126,19.93986,18.38175,17.81697,18.38175,boss,4487,786,55866,--,21.688100814819336,--,,,,,,
5052140854204192768,0.3674308,206.5239,121.333433707891,20.0340227790495,23.23324,21.49601,19.60067,18.9552,19.60067,boss,4487,829,55866,21.527599334716797,21.88800048828125,--,,,,,,
5052139204936751104,0.3650042,191.6038,121.426191700472,20.1620625158587,22.66805,20.88966,19.11966,18.4608,19.11966,boss,4487,823,55866,21.690399169921875,20.07900047302246,19.47260093688965,,,,,,
5052129309332101120,0.4352182,184.7666,121.303856000156,20.0857541410996,26.41269,21.78886,19.96553,19.10802,19.96553,boss,4487,787,55866,22.00909996032715,20.632999420166016,19.980199813842773,,,,,,
5052142228593727488,0.4340808,173.2301,121.452984566744,20.2044816696538,23.91972,21.05754,19.36522,18.66417,19.36522,boss,4487,834,55866,--,21.433000564575195,--,,,,,,
5052151299564656640,0.2960788,183.5273,121.666637938594,20.2750655473883,22.80154,19.57926,18.14454,17.54936,18.14454,boss,4487,867,55866,20.683700561523438,19.523000717163086,19.042800903320312,,,,,,
11515777777547892736,0.628819,429.6717,145.78916121339,32.7744574878773,22.67845,22.73877,20.98713,19.96049,20.98713,eboss,10228,267,58223,--,--,21.247900009155273,,,,,,
5052051244006529024,0.6161742,145.0072,119.588256001422,19.2436476378068,22.37689,21.76581,20.60723,19.68338,20.60723,boss,4487,503,55866,--,--,20.205699920654297,,,,,,
5052054817419319296,0.263404,253.0554,119.779048402668,19.4664787192874,22.31708,19.78985,18.2612,17.71445,18.2612,boss,4487,516,55866,20.472299575805664,19.013599395751953,18.697099685668945,,,,,,
5052053443029784576,0.5597718,253.8974,119.711028596859,19.4223943411683,24.38215,22.6351,20.78283,19.79181,20.78283,boss,4487,511,55866,--,21.379899978637695,20.402299880981445,,,,,,
5052058115954202624,0.2716464,160.8928,119.898703843551,19.5120732083679,20.93251,19.54984,18.08093,17.50803,18.08093,boss,4487,528,55866,20.443099975585938,19.584999084472656,19.08609962463379,,,,,,
5052064163268155392,0.4458641,194.2219,120.139547134938,19.6735466158224,22.43883,21.40036,19.68111,18.92809,19.68111,boss,4487,550,55866,21.694000244140625,20.209999084472656,19.549699783325195,,,,,,
5052066637169317888,0.5398453,204.4418,120.170692895312,19.7271962302595,22.81096,22.33208,20.5854,19.62965,20.5854,boss,4487,559,55866,--,21.304800033569336,20.4689998626709,,,,,,
