specobjid,redshift,veldisp,ra,dec,u,g,r,i,modelMag_r,programname,plate,fiberid,mjd,ps1_g_mag,ps1_r_mag,ps1_i_mag,ps1_g_depth,ps1_r_depth,ps1_i_depth,ps1_g_fwhm,ps1_r_fwhm,ps1_i_fwhm,color_name,color_value
6726226479846545408,0.3938618,188.8382,182.877396700933,21.6508862829254,26.63573,21.13092,19.35306,18.61531,19.35306,boss,5974,365,56314,21.972000122070312,20.63960075378418,19.929000854492188,,,,,,,g-r,1.3323993682861328
6726227029602359296,0.4866731,205.0265,182.761467660047,21.7068743251619,22.22832,22.22553,20.42207,19.55749,20.42207,boss,5974,367,56314,,21.24029922485352,20.579099655151367,,,,,,,r-i,0.661199569702152
6725266327173617664,0.3178461,239.265,182.897673218768,21.855429198185,23.5801,20.8829,19.12008,18.531,19.12008,boss,5973,968,56067,20.979999542236328,19.671499252319336,19.178600311279297,,,,,,,g-r,1.3085002899169922
6725271274975942656,0.4097743,225.9238,183.039281491391,21.7680888530429,22.70887,21.06251,19.25987,18.56404,19.25987,boss,5973,986,56067,21.631799697875977,20.06909942626953,19.356199264526367,,,,,,,g-r,1.5627002716064453
6726217958631430144,0.4092334,258.4735,183.039281491391,21.7680888530429,22.70887,21.06251,19.25987,18.56404,19.25987,boss,5974,334,56314,21.631799697875977,20.06909942626953,19.356199264526367,,,,,,,g-r,1.5627002716064453
6725264403028269056,0.5599455,208.7456,182.939085837048,21.7515651666924,21.91257,21.72426,20.49846,19.59288,20.49846,boss,5973,961,56067,21.81909942626953,21.01189994812012,20.249099731445312,,,,,,,g-r,0.8071994781494105
6726225380334917632,0.5604129,222.808,182.939085837048,21.7515651666924,21.91257,21.72426,20.49846,19.59288,20.49846,boss,5974,361,56314,21.81909942626953,21.01189994812012,20.249099731445312,,,,,,,g-r,0.8071994781494105
6726228403991894016,0.4606636,142.1414,182.938836893291,21.8186184485492,24.43406,21.30107,19.49533,18.75117,19.49533,boss,5974,372,56314,,22.55229949951172,,,,,,,,,
6726225930090731520,0.5281163,185.3273,182.939803448081,21.7962615424573,24.74516,22.40628,20.47801,19.62998,20.47801,boss,5974,363,56314,,21.1564998626709,20.32830047607422,,,,,,,r-i,0.8281993865966797
6725266602051524608,0.4861364,301.6872,182.953851494097,21.8213702384311,23.81686,22.12294,20.14984,19.26275,20.14984,boss,5973,969,56067,21.864200592041016,20.56579971313477,19.71080017089844,,,,,,,g-r,1.2984008789062464
6726218508387244032,0.4607881,195.2475,182.999285001939,21.7333474665653,24.4034,22.09316,20.53897,19.72358,20.53897,boss,5974,336,56314,21.822900772094727,20.964399337768555,20.281299591064453,,,,,,,g-r,0.8585014343261719
5690306204511000576,0.615257,39.59781,341.460519991783,9.51240535219561,23.51071,21.66796,20.46856,19.53122,20.46856,boss,5054,29,56191,22.207599639892575,21.53260040283203,20.72529983520508,,,,,,,g-r,0.6749992370605433
5690301531586582528,0.1195322,196.3649,341.653847615037,9.49503969682815,19.91561,18.03943,16.98061,16.47126,16.98061,boss,5054,12,56191,19.49839973449707,18.582799911499023,18.023500442504883,,,,,,,g-r,0.9155998229980469
5690301256708675584,0.5397627,227.0404,341.61047686727,9.5053126304074,26.62786,22.07174,20.16542,19.13505,20.16542,boss,5054,11,56191,21.785400390625,21.15819931030273,20.19300079345703,,,,,,,g-r,0.6272010803222692
5690298507929606144,0.4553188,214.0078,341.696213035391,9.43811260441849,24.1081,22.80915,20.54906,19.65367,20.54906,boss,5054,1,56191,,,20.645099639892575,,,,,,,,
5691457113240655872,0.238982,280.9506,343.332574120439,9.51926764725231,22.21073,19.88875,18.39002,17.74245,18.39002,boss,5055,120,55889,,21.1968994140625,,,,,,,,,
5691456838362748928,0.4236488,192.9191,343.438752147869,9.53548661584098,24.73719,21.51404,20.2255,19.26081,20.2255,boss,5055,119,55889,21.618200302124023,20.8843994140625,20.23979949951172,,,,,,,g-r,0.7338008880615234
5691433748618565632,0.5786974,216.5945,343.727891868098,9.5544897491744,23.94323,22.47747,20.61876,19.53555,20.61876,boss,5055,35,55889,,21.04910087585449,20.129199981689453,,,,,,,r-i,0.9199008941650355
7921943730063693824,0.6106586,264.609,2.99557610750973,-5.90521751057234,24.2676,22.63266,20.5179,19.30187,20.5179,boss,7036,407,56569,,,,,,,,,,,
7921942630552066048,0.4720875,163.7801,2.96103798692788,-5.88744376495731,25.08721,22.21208,20.80708,19.97562,20.80708,boss,7036,403,56569,22.460899353027344,21.280000686645508,20.512500762939453,,,,,,,g-r,1.180898666381836
7921943180307879936,0.472982,257.0397,2.96245136880108,-5.84865967031885,23.54955,21.96682,20.17771,19.30352,20.17771,boss,7036,405,56569,,,21.61009979248047,,,,,,,,
7921931360557881344,0.302206,232.3591,3.11249158084252,-5.98538717040908,22.12586,19.70508,18.22994,17.70237,18.22994,boss,7036,362,56569,20.295499801635746,19.13629913330078,18.7677001953125,,,,,,,g-r,1.1592006683349645
7921920915197417472,0.3014987,243.1278,3.29621189846461,-5.87309521234196,21.68188,20.83536,19.20394,18.48166,19.20394,boss,7036,324,56569,21.882099151611328,20.419300079345703,19.898799896240234,,,,,,,g-r,1.462799072265625
7921922289586952192,0.4738821,234.1762,3.27564636103615,-5.89442840202228,23.06679,21.77156,20.00097,19.0606,20.00097,boss,7036,329,56569,,22.13330078125,,,,,,,,,
7921921739831138304,0.633625,304.9915,3.28233201119657,-5.84381511640526,22.13356,22.38116,20.29975,19.21215,20.29975,boss,7036,327,56569,,,,,,,,,,,
7921920090563696640,0.6151307,178.6762,3.2969270134102,-5.96631925572492,22.91067,22.24137,20.77301,19.69916,20.77301,boss,7036,321,56569,22.197900772094727,21.35219955444336,20.386999130249023,,,,,,,g-r,0.8457012176513672
7921922839342766080,0.4657342,220.5896,3.34705338464074,-5.88756356954675,23.86665,21.47664,19.99141,19.18555,19.99141,boss,7036,331,56569,,,,,,,,,,,
7921911019592767488,0.185697,193.5851,3.4376513639565,-5.93279029627139,21.05502,18.9461,17.71619,17.13761,17.71619,boss,7036,288,56569,21.38170051574707,,,,,,,,,,
7921909645203232768,0.4064372,173.6471,3.37434207537747,-5.91605629443318,26.66074,21.42093,20.10016,19.36511,20.10016,boss,7036,283,56569,21.771299362182617,21.1879997253418,20.3882999420166,,,,,,,g-r,0.5832996368408168
7921910744714860544,0.4844838,187.1104,3.39530777333277,-5.84159424756723,22.47061,21.92267,20.66315,19.83633,20.66315,boss,7036,287,56569,,,,,,,,,,,
7921910194959046656,0.5621922,213.6156,3.44123407181628,-5.85279793389076,22.27566,21.83957,20.74549,19.87692,20.74549,boss,7036,285,56569,21.76289939880371,21.08830070495605,20.35020065307617,,,,,,,g-r,0.6745986938476598
7921909095447418880,0.4661774,288.0817,3.48905501411491,-5.92092821301449,23.89579,22.34856,20.79696,19.99265,20.79696,boss,7036,281,56569,21.53059959411621,20.89739990234375,20.16790008544922,,,,,,,g-r,0.6331996917724609
7921898100331141120,0.5617304,190.2682,3.56500070431524,-5.94843026976964,23.49782,21.87016,20.32192,19.30432,20.32192,boss,7036,241,56569,21.75760078430176,21.255699157714844,20.277299880981445,,,,,,,g-r,0.5019016265869176
7921899199842768896,0.4831078,198.1016,3.58276539541325,-5.8767775530703,25.64305,22.41014,20.76445,19.7634,20.76445,boss,7036,245,56569,21.544099807739254,,,,,,,,,,
7921900024476489728,0.5326405,132.5477,3.73185247533671,-5.86779404997646,25.50128,22.37593,20.74505,19.68364,20.74505,boss,7036,248,56569,,21.245800018310547,20.2810001373291,,,,,,,r-i,0.9647998809814453
7921889029360211968,0.2873822,202.0017,3.76300041149946,-5.93210376914919,22.25195,19.98372,18.45795,17.86538,18.45795,boss,7036,208,56569,20.76759910583496,19.267799377441406,18.78510093688965,,,,,,,g-r,1.4997997283935547
7921898375209048064,0.5797933,404.1551,3.71475656652207,-5.95891416231077,25.02377,22.04602,20.54731,19.52487,20.54731,boss,7036,242,56569,21.8754997253418,21.598499298095703,21.17659950256348,,,,,,,g-r,0.2770004272460973
7921890128871839744,0.3916817,202.8478,3.77660855979951,-5.85674025857577,21.81547,20.83677,19.02473,18.3896,19.02473,boss,7036,212,56569,21.59119987487793,20.2632999420166,19.56940078735352,,,,,,,g-r,1.3278999328613281
7921898650086955008,0.6378074,261.7189,3.72680340203704,-5.89854183827928,22.76405,22.39947,20.485,19.11782,20.485,boss,7036,243,56569,,21.65999984741211,20.75830078125,,,,,,,r-i,0.9016990661621094
7921876384976492544,0.3902967,283.977,4.05552306025366,-5.93922991162653,23.55774,20.19017,18.46192,17.79867,18.46192,boss,7036,162,56569,20.995500564575195,19.76140022277832,19.03610038757324,,,,,,,g-r,1.234100341796875
7921876110098585600,0.2874246,168.9485,4.0646324262039,-5.9593417575297,22.15965,19.63562,18.18917,17.64706,18.18917,boss,7036,161,56569,,,21.07099914550781,,,,,,,,
7921877209610213376,0.5374674,229.5184,3.99484334079513,-5.85508799377537,21.97381,23.03346,19.8906,18.79296,19.8906,boss,7036,165,56569,,21.28849983215332,20.40679931640625,,,,,,,r-i,0.8817005157470703
7921876659854399488,0.5379455,296.0828,4.03322959494218,-5.90440618978403,21.64882,21.51774,20.42806,19.63985,20.42806,boss,7036,163,56569,,,,,,,,,,,
7921878858877655040,0.4657852,247.6122,4.10404567949925,-5.87821677811016,24.41218,22.24501,20.48702,19.51678,20.48702,boss,7036,171,56569,22.106599807739254,20.85810089111328,20.146299362182617,,,,,,,g-r,1.248498916625973
7921865664738121728,0.4854925,126.5729,4.22326887936194,-5.92639343845049,23.67197,22.13117,20.70463,19.8358,20.70463,boss,7036,123,56569,,21.302000045776367,20.46980094909668,,,,,,,r-i,0.8321990966796875
7921865389860214784,0.4027854,209.4053,4.23489364113992,-5.97351807975116,23.86722,21.47294,19.6233,18.93308,19.6233,boss,7036,122,56569,21.744199752807617,20.220399856567383,19.57150077819824,,,,,,,g-r,1.5237998962402344
7923081724615219200,0.5141696,228.6732,4.46045839814202,-5.97705871864764,24.58601,21.83802,20.45549,19.55795,20.45549,boss,7037,451,56570,22.41220092773437,20.71529960632324,19.945499420166016,,,,,,,g-r,1.6969013214111328
7921854669621843968,0.6051514,307.3287,4.47576385544534,-5.96989205586671,22.63543,22.09922,20.90997,19.99509,20.90997,boss,7036,83,56569,,21.451400756835938,20.739599227905277,,,,,,,r-i,0.7118015289306605
7921855219377657856,0.5146788,253.2266,4.52901601956607,-5.87569669641288,22.30095,21.78942,20.13636,19.26192,20.13636,boss,7036,85,56569,,21.08049964904785,20.257699966430664,,,,,,,r-i,0.8227996826171875
7923070729498941440,0.5146932,143.2516,4.52901601956607,-5.87569669641288,22.30095,21.78942,20.13636,19.26192,20.13636,boss,7037,411,56570,,,21.617599487304688,,,,,,,,
7921854394743937024,0.5507972,190.9474,4.50966849487334,-5.95309974927322,23.87,21.57647,19.54857,18.79179,19.54857,boss,7036,82,56569,,21.448299407958984,20.564599990844727,,,,,,,r-i,0.8836994171142578
7923068255597778944,0.4064321,251.0868,4.56494066487883,-5.98491012718057,21.94316,21.4479,19.53714,18.82891,19.53714,boss,7037,402,56570,,20.58830070495605,20.063800811767575,,,,,,,r-i,0.5244998931884766
7923068805353592832,0.3359243,201.4532,4.56479805243124,-5.8895957751805,26.05794,21.58117,19.57636,19.02635,19.57636,boss,7037,404,56570,,19.908899307250977,20.54840087890625,,,,,,,r-i,-0.6395015716552734
7921843949383473152,0.3358806,249.2879,4.56479805243124,-5.8895957751805,26.05794,21.58117,19.57636,19.02635,19.57636,boss,7036,44,56569,,,22.18869972229004,,,,,,,,
7923058634871035904,0.5499008,140.4674,4.65010289680733,-5.96012468395392,26.69828,22.36165,20.83441,19.76491,20.83441,boss,7037,367,56570,,21.31290054321289,20.4734001159668,,,,,,,r-i,0.8395004272460902
7923057260481501184,0.362553,218.2773,4.76219718345845,-5.90344837359499,23.0793,20.92989,19.25942,18.59394,19.25942,boss,7037,362,56570,,20.955400466918945,,,,,,,,,
7923056985603594240,0.4362231,186.3218,4.75913638438539,-5.9349134103957,27.32918,20.96876,19.65699,18.92381,19.65699,boss,7037,361,56570,,,22.02560043334961,,,,,,,,
7923060833894291456,0.3400139,284.732,4.78625902688391,-5.8667394209657,23.39316,21.2489,19.76444,19.00886,19.76444,boss,7037,375,56570,21.739500045776367,20.415700912475582,19.880699157714844,,,,,,,g-r,1.3237991333007848
7923061933405919232,0.5838726,325.5503,4.69877678349333,-5.9834601735168,22.18509,22.94594,20.87822,19.95346,20.87822,boss,7037,379,56570,21.90749931335449,21.49659919738769,20.672700881958008,,,,,,,g-r,0.4109001159667969
7923049563900106752,0.2565003,151.6808,4.89606457077133,-5.91969050555996,20.67288,18.91658,17.63572,17.10004,17.63572,boss,7037,334,56570,,,20.181100845336918,,,,,,,,
7923047639754758144,0.5212845,171.6703,4.94880026179486,-5.91108535927749,24.12355,21.96523,20.56617,19.68094,20.56617,boss,7037,327,56570,,21.090999603271484,20.339399337768555,,,,,,,r-i,0.7516002655029297
7923025099766388736,0.5726605,240.4038,5.2828736505197,-5.89841765008769,26.20156,21.89119,20.72517,19.7683,20.72517,boss,7037,245,56570,,21.96080017089844,,,,,,,,,
7923039393417549824,0.6918801,308.803,5.21697238992536,-5.97614378953237,23.78766,23.07146,20.58317,19.3147,20.58317,boss,7037,297,56570,,21.427499771118164,20.15780067443848,,,,,,,r-i,1.269699096679684
7923024275132667904,0.2121993,260.1597,5.38040812120535,-5.89258427905633,22.41926,19.5145,18.06348,17.47171,18.06348,boss,7037,242,56570,20.26679992675781,19.072799682617188,18.562400817871094,,,,,,,g-r,1.1940002441406214
7923025649522202624,0.6730993,217.6778,5.34676503823309,-5.97496979483099,24.16083,22.27472,20.52124,19.46727,20.52124,boss,7037,247,56570,21.94599914550781,,,,,,,,,,
7923013554894297088,0.5868489,227.3749,5.55820684926921,-5.99962583626632,24.73234,23.46812,20.70632,19.70982,20.70632,boss,7037,203,56570,,,,,,,,,,,
7923003659289647104,0.4739305,262.4604,5.73144758690184,-5.85310831109803,25.91171,22.24371,20.36993,19.53115,20.36993,boss,7037,167,56570,22.2632999420166,20.884300231933597,20.22470092773437,,,,,,,g-r,1.3789997100830043
7923002010022205440,0.4268821,186.5869,5.85425206942412,-5.90027525877222,26.30636,21.92273,20.33869,19.54247,20.33869,boss,7037,161,56570,21.43160057067871,,,,,,,,,,
7923003109533833216,0.5900557,230.2227,5.83775308069752,-5.91028776331673,23.3067,22.6663,20.97087,19.93016,20.97087,boss,7037,165,56570,21.59160041809082,21.625200271606445,20.718000411987305,,,,,,,g-r,-0.033599853515625
7922991839539648512,0.3920761,239.8053,5.90803216444945,-5.91302537310824,22.3767,21.25075,19.47184,18.76077,19.47184,boss,7037,124,56570,,,20.581499099731445,,,,,,,,
7216008057473751040,0.4597676,16.74941,171.579492116379,26.2460882042053,22.00889,20.89122,19.78614,18.94937,19.78614,boss,6409,420,56306,,17.331899642944336,,,,,,,,,
7215997062357473280,0.3070579,194.0214,171.718978472533,26.2696344631053,22.45302,20.12967,18.53329,17.98948,18.53329,boss,6409,380,56306,,,,,,,,,,,
7215995138212124672,0.4938934,217.7119,171.668585452273,26.2722662997521,25.10191,21.50394,20.01026,19.15345,20.01026,boss,6409,373,56306,22.054500579833984,21.212400436401367,19.944599151611328,,,,,,,g-r,0.8421001434326172
7215984692851660800,0.594081,324.6243,171.78195822975,26.2960362215565,24.39997,22.25839,20.91109,19.68718,20.91109,boss,6409,335,56306,,21.47170066833496,20.35700035095215,,,,,,,r-i,1.1147003173828125
7215986342119102464,0.6636434,264.136,171.792763245793,26.3395543228082,23.99486,22.12864,20.41537,19.18926,20.41537,boss,6409,341,56306,,21.46699905395508,20.38249969482422,,,,,,,r-i,1.084499359130863
7215985517485381632,0.1649065,117.8379,171.869491130391,26.3167383836002,21.54185,19.25899,18.03725,17.45082,18.03725,boss,6409,338,56306,20.6692008972168,19.932899475097656,19.10260009765625,,,,,,,g-r,0.7363014221191442
7215985242607474688,0.5502225,186.4323,171.871168677521,26.2877896508499,24.25882,22.00426,20.44294,19.42081,20.44294,boss,6409,337,56306,21.98480033874512,20.82390022277832,19.868200302124023,,,,,,,g-r,1.1609001159668004
7215985792363288576,0.5384004,184.9423,171.90952278965,26.272564871237,25.71527,22.19229,20.55981,19.43139,20.55981,boss,6409,339,56306,,21.518699645996094,20.433399200439453,,,,,,,r-i,1.0853004455566406
