specobjid,redshift,veldisp,ra,dec,u,g,r,i,modelMag_r,programname,plate,fiberid,mjd,ps1_g_mag,ps1_r_mag,ps1_i_mag,ps1_g_depth,ps1_r_depth,ps1_i_depth,ps1_g_fwhm,ps1_r_fwhm,ps1_i_fwhm,color_name,color_value
10304412004191066112,0.2236227,176.6897,344.153865545824,-0.0802442165411074,22.76561,21.04932,19.66108,19.12657,19.66108,eboss,9152,640,58041,,20.97649955749512,19.183900833129883,,,,,,,r-i,1.792598724365238
10304401558830602240,0.2241362,188.6521,344.166919496318,-0.161593163205344,23.50044,21.46726,19.96119,19.3838,19.96119,eboss,9152,602,58041,21.31629943847656,20.26689910888672,19.739999771118164,,,,,,,g-r,1.0494003295898402
10304402108586416128,0.2225645,123.2132,344.186559191989,-0.16208575601942,24.10956,21.56292,20.25748,19.55563,20.25748,eboss,9152,604,58041,21.616899490356445,20.624799728393555,20.16309928894043,,,,,,,g-r,0.9920997619628906
10304413653458507776,0.247576,139.3239,344.3031182013,-0.173316239081378,22.77104,20.84429,19.29587,18.70308,19.29587,eboss,9152,646,58041,,,,,,,,,,,
10304412553946880000,0.2242979,147.5914,344.234437437308,-0.187926468708672,22.54107,21.42295,20.00887,19.37355,20.00887,eboss,9152,642,58041,21.6072998046875,20.3439998626709,19.762500762939453,,,,,,,g-r,1.2632999420166016
10304412279068973056,0.2487202,142.0379,344.277983377339,-0.166600098290701,24.58172,21.20228,19.79275,19.20598,19.79275,eboss,9152,641,58041,,,,,,,,,,,
10304413378580600832,0.2457566,186.8405,344.296840184067,-0.195364631005735,24.07621,21.72884,20.15957,19.61509,20.15957,eboss,9152,645,58041,21.722299575805664,20.39520072937012,19.901599884033203,,,,,,,g-r,1.3270988464355433
10304413103702693888,0.245465,219.4492,344.329971722448,-0.162099048227229,23.69312,21.93569,20.46244,19.88866,20.46244,eboss,9152,644,58041,21.323999404907227,,,,,,,,,,
10304422174673623040,0.2908387,141.2489,344.379771903681,-0.0302189905457487,21.68836,20.93924,19.63126,19.07025,19.63126,eboss,9152,677,58041,21.767799377441406,20.774099349975582,20.08799934387207,,,,,,,g-r,0.9937000274658239
10304433169789900800,0.223369,199.0039,344.515395811671,-0.0409101332666242,21.63835,20.09879,18.71649,18.17965,18.71649,eboss,9152,717,58041,,,21.367599487304688,,,,,,,,
10304433994423621632,0.2237807,167.5255,344.519713224894,-0.103441534624101,21.60547,20.00549,18.66985,18.14677,18.66985,eboss,9152,720,58041,20.670900344848636,19.5221004486084,18.93269920349121,,,,,,,g-r,1.148799896240238
