specobjid,redshift,veldisp,ra,dec,u,g,r,i,modelMag_r,programname,plate,fiberid,mjd,ps1_g_mag,ps1_r_mag,ps1_i_mag,ps1_g_depth,ps1_r_depth,ps1_i_depth,ps1_g_fwhm,ps1_r_fwhm,ps1_i_fwhm,color_name,color_value
6639665773119035392,0.5560355,187.966,216.911755983302,19.7990779156331,25.94969,22.70772,20.98373,19.82456,20.98373,boss,5897,851,56042,,,,,,,,,,,
6639654778002757632,0.4559903,210.4077,216.806388169661,19.7266497615671,22.31907,21.55283,19.84576,19.00787,19.84576,boss,5897,811,56042,21.213600158691406,21.096200942993164,20.228500366210938,,,,,,,g-r,0.11739921569824219
6639655327758571520,0.4979517,213.4769,216.844337147247,19.6689384817107,24.87327,21.94662,20.31093,19.49685,20.31093,boss,5897,813,56042,22.230300903320312,21.03700065612793,20.08340072631836,,,,,,,g-r,1.1933002471923828
6639655052880664576,0.4647133,220.9037,216.664032248047,19.7070342422745,23.32378,21.98132,20.31229,19.41354,20.31229,boss,5897,812,56042,22.15900039672852,21.10650062561035,20.201400756835938,,,,,,,g-r,1.0524997711181676
6639653678491129856,0.6223021,142.0501,216.725504011256,19.733406833477,23.33608,22.14974,20.70697,19.74609,20.70697,boss,5897,807,56042,,21.4689998626709,20.684200286865234,,,,,,,r-i,0.7847995758056641
6639643233130665984,0.5010178,323.1049,216.62175658188,19.7351649449941,24.5601,22.40256,20.87363,20.06076,20.87363,boss,5897,769,56042,,21.63129997253418,20.917600631713867,,,,,,,r-i,0.7136993408203125
6639643508008572928,0.4089896,228.3599,216.56705391337,19.7007230344526,25.6182,21.23085,19.49597,18.76626,19.49597,boss,5897,770,56042,,,,,,,,,,,
6639644057764386816,0.3675849,303.3997,216.585590901819,19.7014698326704,23.87236,21.16307,19.38243,18.68812,19.38243,boss,5897,772,56042,,,,,,,,,,,
6639632787770202112,0.611461,243.5941,216.428581889784,19.7133889527012,26.37629,21.75406,19.93489,18.76573,19.93489,boss,5897,731,56042,,,21.6835994720459,,,,,,,,
6639641583863224320,0.4899746,253.0313,216.422552264077,19.7904340438308,22.34488,21.12622,19.67432,18.90124,19.67432,boss,5897,763,56042,,20.954500198364254,20.40559959411621,,,,,,,r-i,0.5489006042480433
6639630038991132672,0.5066504,190.4093,216.363330757526,19.8282051116385,23.53012,21.96002,20.03466,19.14707,20.03466,boss,5897,721,56042,21.80139923095703,20.849300384521484,20.06529998779297,,,,,,,g-r,0.9520988464355469
6639631138502760448,0.53427,255.7943,216.344320142511,19.8291378175458,25.02306,22.34891,20.84056,19.75443,20.84056,boss,5897,725,56042,21.93560028076172,21.13349914550781,20.246700286865234,,,,,,,g-r,0.8021011352539098
6639631688258574336,0.1893839,176.7903,216.352873124111,19.710899746888,22.14383,20.21751,19.18471,18.48335,19.18471,boss,5897,727,56042,,,,,,,,,,,
6639633612403922944,0.3256078,216.028,216.372220229633,19.7754008425058,25.83358,20.57503,18.92262,18.28485,18.92262,boss,5897,734,56042,21.209800720214844,19.803600311279297,19.239200592041016,,,,,,,g-r,1.4062004089355469
6639620693142296576,0.5054231,237.5263,216.22593990496,19.7315045599571,27.07806,22.43828,20.70889,19.73942,20.70889,boss,5897,687,56042,,,,,,,,,,,
6639620143386482688,0.5138719,224.5968,216.154441448806,19.8492988522453,22.59061,21.59095,19.62832,18.7312,19.62832,boss,5897,685,56042,22.089799880981445,21.013500213623047,19.912399291992188,,,,,,,g-r,1.0762996673583984
6639611347293460480,0.5123369,169.6154,215.963056383407,19.7694217785257,23.76094,22.08139,20.49587,19.50817,20.49587,boss,5897,653,56042,,,,,,,,,,,
6639607499002763264,0.4774454,253.6573,215.925959387453,19.9748428762275,22.84609,21.67345,19.91291,19.01817,19.91291,boss,5897,639,56042,22.09429931640625,20.78510093688965,19.927600860595703,,,,,,,g-r,1.3091983795166016
6639608598514391040,0.4767294,255.2979,215.885481598651,19.7988192882463,24.52928,22.58865,20.65828,19.66074,20.65828,boss,5897,643,56042,,,,,,,,,,,
6639598153153927168,0.433135,179.4353,215.796253410151,19.8924856926203,23.01134,22.43821,20.67746,19.85571,20.67746,boss,5897,605,56042,21.54490089416504,,,,,,,,,,
6639597603398113280,0.5706763,224.8067,215.737976641798,19.9088092528747,22.40097,22.22644,20.44066,19.5225,20.44066,boss,5897,603,56042,,21.311899185180664,20.14259910583496,,,,,,,r-i,1.1693000793457031
6639595404374857728,0.51116,227.7104,215.725666403516,19.9828606759169,22.9733,22.5553,20.7153,19.82284,20.7153,boss,5897,595,56042,,21.35029983520508,20.72559928894043,,,,,,,r-i,0.624700546264652
6639597053642299392,0.452642,101.8675,215.691999728498,19.8652868260765,26.47543,22.35462,20.69791,19.87724,20.69791,boss,5897,601,56042,,21.495800018310547,20.909099578857425,,,,,,,r-i,0.5867004394531214
6639588257549277184,0.3610926,153.5499,215.595449578272,19.9241204290211,24.25725,22.00982,20.47422,19.68565,20.47422,boss,5897,569,56042,22.08609962463379,20.77140045166016,20.264799118041992,,,,,,,g-r,1.3146991729736293
6639596503886485504,0.606005,267.3932,215.576794908711,19.9849832164096,23.33583,23.07116,20.59351,19.29732,20.59351,boss,5897,599,56042,22.67230033874512,21.44099998474121,20.22529983520508,,,,,,,g-r,1.2313003540039098
6639586883159742464,0.2367491,249.4949,215.347711218353,19.9072921361705,21.70163,19.49477,18.1343,17.56157,18.1343,boss,5897,564,56042,20.3435001373291,19.14780044555664,18.799699783325195,,,,,,,g-r,1.195699691772461
6637454930180593664,0.2368496,241.6659,215.347711218353,19.9072921361705,21.70163,19.49477,18.1343,17.56157,18.1343,boss,5895,1000,56046,,21.2012996673584,,,,,,,,,
6637450257256175616,0.5479871,105.0236,215.221547662614,20.0403952410006,24.83763,22.39541,20.87227,19.77119,20.87227,boss,5895,983,56046,,21.256000518798828,,,,,,,,,
6639585233892300800,0.5341363,211.2321,215.207853685995,20.0517102895579,24.93758,21.75951,20.21267,19.22691,20.21267,boss,5897,558,56042,22.19219970703125,20.70800018310547,19.934799194335938,,,,,,,g-r,1.4841995239257812
6637443110430595072,0.4913138,129.9913,215.215275898463,20.1153838490901,22.84415,22.37116,20.3667,19.48594,20.3667,boss,5895,957,56046,,21.060400009155277,20.37299919128418,,,,,,,r-i,0.6874008178710973
6639584959014393856,0.5261219,188.7477,215.127796001603,20.0462646815802,24.58106,22.36584,20.67352,19.65789,20.67352,boss,5897,557,56042,,21.2185001373291,20.329200744628903,,,,,,,r-i,0.8892993927001989
6639585508770207744,0.4913658,102.1063,215.07299801353,19.9815382395033,25.92977,21.9334,20.42009,19.52399,20.42009,boss,5897,559,56042,,21.32379913330078,20.533599853515625,,,,,,,r-i,0.7901992797851562
6639572864386488320,0.566212,98.12531,215.041592061312,19.9382296748626,25.86867,22.15033,20.5524,19.55451,20.5524,boss,5897,513,56042,,21.369600296020508,20.27779960632324,,,,,,,r-i,1.0918006896972692
6639575888043464704,0.491953,178.2732,215.039895447309,19.9795610432314,24.87671,21.93164,20.30198,19.48351,20.30198,boss,5897,524,56042,21.93160057067871,20.595800399780277,19.87730026245117,,,,,,,g-r,1.335800170898434
6639569565851604992,0.503572,299.6595,215.006616502492,19.9750092504822,24.0256,21.85616,20.30504,19.42418,20.30504,boss,5897,501,56042,,,,,,,,,,,
6637444759698036736,0.4731775,214.0246,215.033196987252,19.9984391380198,23.24416,21.79713,20.04712,19.23043,20.04712,boss,5895,963,56046,,21.539899826049805,20.865800857543945,,,,,,,r-i,0.6740989685058594
