specobjid,redshift,veldisp,ra,dec,u,g,r,i,modelMag_r,programname,plate,fiberid,mjd,ps1_g_mag,ps1_r_mag,ps1_i_mag,ps1_g_depth,ps1_r_depth,ps1_i_depth,ps1_g_fwhm,ps1_r_fwhm,ps1_i_fwhm
7562909200244037632,0.6471304,256.9455,216.341791171521,53.7839803578956,22.21691,22.38849,20.64045,19.40823,20.64045,boss,6717,871,56397,--,21.282699584960938,20.176000595092773,,,,,,
7562919645604501504,0.5648198,168.6086,216.573510689587,53.8351421004218,23.5531,22.37886,20.72731,19.71364,20.72731,boss,6717,909,56397,--,21.41900062561035,--,,,,,,
7562930640720779264,0.4803908,185.3534,216.799388626604,53.7781216564164,23.55768,21.74922,20.19034,19.43229,20.19034,boss,6717,949,56397,22.07200050354004,20.625200271606445,19.98240089416504,,,,,,
7562920195360315392,0.6378728,358.0899,216.706433404228,53.83199432951,25.32194,23.11304,20.84959,19.59882,20.84959,boss,6717,911,56397,--,21.48259925842285,20.629199981689453,,,,,,
7562928991453337600,0.5601769,96.17142,216.995343588896,53.638170470751,23.22907,22.17738,20.68864,19.71623,20.68864,boss,6717,943,56397,--,21.26259994506836,20.437000274658203,,,,,,
7562932839744034816,0.5629979,191.365,217.035243026599,53.6201384875098,23.5331,22.04782,20.28675,19.20454,20.28675,boss,6717,957,56397,--,--,22.25480079650879,,,,,,
7563944940214179840,0.5595503,208.6055,217.455976861666,53.4398009382503,23.10069,22.12478,20.41893,19.44806,20.41893,boss,6718,543,56398,22.044099807739258,21.026199340820312,20.24169921875,,,,,,
7562939436813801472,0.5622441,270.8379,217.479064829797,53.4304099758705,22.65421,21.97862,20.30853,19.15746,20.30853,boss,6717,981,56397,--,--,--,,,,,,
7563947139237435392,0.4053365,233.8291,217.584228226978,53.4141300199741,22.0284,20.77103,19.06577,18.40744,19.06577,boss,6718,551,56398,21.540800094604492,20.137500762939453,19.71619987487793,,,,,,
7562940261447522304,0.4089302,252.1717,217.589765166805,53.4137292542544,22.04596,20.72847,18.98405,18.35149,18.98405,boss,6717,984,56397,21.677499771118164,19.989999771118164,19.673999786376953,,,,,,
7563958684109527040,0.4963067,403.3896,217.822869607681,53.3298283151865,26.00271,22.00788,20.16923,19.28952,20.16923,boss,6718,593,56398,21.76919937133789,20.42930030822754,19.84749984741211,,,,,,
7563959508743247872,0.2827646,229.6023,217.987249185855,53.3173318456716,23.50063,20.01737,18.51454,17.9462,18.51454,boss,6718,596,56398,--,--,20.16659927368164,,,,,,
7563960333376968704,0.5914077,332.1058,218.05817661144,53.2842099496268,25.25193,22.40329,20.65061,19.51586,20.65061,boss,6718,599,56398,21.955400466918945,21.218900680541992,20.212299346923828,,,,,,
7563959783621154816,0.4507077,352.4638,218.073683262488,53.383093406255,24.51322,21.53499,19.81896,19.05284,19.81896,boss,6718,597,56398,21.925800323486328,20.674400329589844,19.736000061035156,,,,,,
7563969679225804800,0.4954632,182.2183,218.142411225796,53.3535773858566,23.49702,22.05908,20.43119,19.56429,20.43119,boss,6718,633,56398,22.418500900268555,20.93899917602539,20.234100341796875,,,,,,
7563968579714177024,0.5535596,238.511,218.191885470545,53.404752383017,26.41977,22.30248,20.75024,19.60788,20.75024,boss,6718,629,56398,--,21.520099639892578,20.595500946044922,,,,,,
7563969129469990912,0.4407777,186.0758,218.180495616628,53.3828948543216,25.89214,22.16812,20.44197,19.6237,20.44197,boss,6718,631,56398,22.255399703979492,21.21619987487793,20.54400062561035,,,,,,
7563970778737432576,0.5055654,333.698,218.2140599805,53.2764953259872,23.15748,21.92615,19.92925,19.04541,19.92925,boss,6718,637,56398,22.529600143432617,21.112699508666992,20.200199127197266,,,,,,
7563967480202549248,0.5730156,259.4644,218.311394424168,53.3555655900686,24.34625,22.6503,20.96341,19.82546,20.96341,boss,6718,625,56398,--,21.508800506591797,20.48310089111328,,,,,,
7563971878249060352,0.4970829,189.6589,218.306075997753,53.1855361058298,26.15964,21.90237,20.2151,19.3548,20.2151,boss,6718,641,56398,22.125499725341797,20.778799057006836,19.982999801635742,,,,,,
7563972428004874240,0.5062196,217.8864,218.314477783935,53.1677643350368,24.18765,22.33781,20.55252,19.60194,20.55252,boss,6718,643,56398,--,21.16990089416504,20.283100128173828,,,,,,
7563980124586268672,0.5482677,196.7821,218.353233146093,53.2036888618018,24.26531,22.32634,20.7368,19.73922,20.7368,boss,6718,671,56398,22.22010040283203,21.043699264526367,20.22879981994629,,,,,,
7563981224097896448,0.5541963,189.2654,218.48390655763,53.3330985264097,25.19875,21.63955,20.04135,19.23293,20.04135,boss,6718,675,56398,22.128700256347656,20.749399185180664,19.953800201416016,,,,,,
7563992768969988096,0.4805753,296.1067,218.638869616646,53.2802523277343,22.6104,21.49992,19.88702,19.10263,19.88702,boss,6718,717,56398,--,--,21.370800018310547,,,,,,
7563983972876965888,0.4787906,247.5132,218.579887205951,53.1578241441116,23.33237,21.31269,19.61545,18.73854,19.61545,boss,6718,685,56398,21.821199417114258,20.270599365234375,19.443700790405273,,,,,,
7563984522632779776,0.4808652,206.4993,218.632307752941,53.0989877984527,23.38551,21.59632,20.14482,19.31915,20.14482,boss,6718,687,56398,--,20.881500244140625,20.242000579833984,,,,,,
7563993318725801984,0.4830329,264.0853,218.785813685295,53.2144671672327,21.99006,21.41928,20.31556,19.61779,20.31556,boss,6718,719,56398,22.231800079345703,--,--,,,,,,
7563993868481615872,0.4395271,186.1963,218.685321123156,53.0737204200605,25.10739,21.74587,19.97484,19.19022,19.97484,boss,6718,721,56398,21.843599319458008,20.748300552368164,19.936399459838867,,,,,,
7563996342382778368,0.2569952,228.2085,218.849678248784,53.0486852596145,21.97021,19.64984,18.16707,17.59651,18.16707,boss,6718,730,56398,20.374099731445312,19.28820037841797,18.529699325561523,,,,,,
7563995517749057536,0.5537029,87.07735,218.955755930007,53.1515386596041,22.09216,21.2072,20.09533,19.30545,20.09533,boss,6718,727,56398,21.951499938964844,21.27750015258789,20.37350082397461,,,,,,
7563996067504871424,0.481171,153.2354,218.94166403355,53.0702816663962,23.68122,21.877,20.28617,19.44215,20.28617,boss,6718,729,56398,21.921100616455078,21.046100616455078,20.25830078125,,,,,,
7563994967993243648,0.4794996,302.3563,218.997496013331,52.961092674396,22.79947,22.39844,20.52732,19.62518,20.52732,boss,6718,725,56398,--,20.885900497436523,20.212299346923828,,,,,,
7564005688231614464,0.2785727,203.0474,219.210556310813,53.096355302914,22.14141,20.14307,18.63494,18.01946,18.63494,boss,6718,764,56398,20.86440086364746,19.85540008544922,18.951000213623047,,,,,,
7564017233103706112,0.3312035,255.6146,219.343704973081,53.0066927660957,23.70754,20.66243,18.95497,18.36638,18.95497,boss,6718,806,56398,21.051700592041016,19.814599990844727,19.19379997253418,,,,,,
7564006787743242240,0.6303475,64.04635,219.121007032439,53.0527635979109,21.74377,21.24104,20.40503,19.6827,20.40503,boss,6718,768,56398,--,21.486299514770508,20.73189926147461,,,,,,
7564007062621149184,0.5691177,240.9938,219.110272764677,52.9442046079048,22.59375,21.81211,20.1921,19.13574,20.1921,boss,6718,769,56398,21.660200119018555,20.563400268554688,19.762500762939453,,,,,,
7564016958225799168,0.5755361,221.2605,219.273841222923,53.0513384694718,22.57368,22.00279,20.69594,19.66882,20.69594,boss,6718,805,56398,--,21.081300735473633,20.484399795532227,,,,,,
7564007612376963072,0.5228242,104.1397,219.152260130158,52.9078644238999,21.93803,21.5187,20.23799,19.44581,20.23799,boss,6718,771,56398,21.870100021362305,21.02239990234375,20.239700317382812,,,,,,
7564018332615333888,0.4304996,248.9228,219.27329380254,52.9494729647758,22.95436,20.93051,19.20446,18.47598,19.20446,boss,6718,810,56398,21.784799575805664,20.18670082092285,19.575300216674805,,,,,,
