specobjid,redshift,veldisp,ra,dec,u,g,r,i,modelMag_r,programname,plate,fiberid,mjd,ps1_g_mag,ps1_r_mag,ps1_i_mag,ps1_g_depth,ps1_r_depth,ps1_i_depth,ps1_g_fwhm,ps1_r_fwhm,ps1_i_fwhm
4514925236651841536,0.3486097,230.6645,232.978438005006,-1.65935427548397,22.81211,21.44532,19.50949,18.83788,19.50949,boss,4010,242,55350,21.783899307250977,--,--,,,,,,
4514915615925098496,0.5113747,213.7267,233.196514035741,-1.48524716622011,23.4568,22.92459,20.63012,19.61015,20.63012,boss,4010,207,55350,--,21.380599975585938,20.23550033569336,,,,,,
4514917540070447104,0.2409898,202.1538,233.181092785505,-1.46951659767094,21.49376,19.78687,18.31369,17.7082,18.31369,boss,4010,214,55350,21.064899444580078,19.428300857543945,19.82040023803711,,,,,,
4514927160797190144,0.6796246,291.1624,233.078040996394,-1.61392226794397,22.78404,21.88024,20.75707,19.62193,20.75707,boss,4010,249,55350,--,22.063199996948242,--,,,,,,
4514924961773934592,0.5200573,249.3531,233.137599838292,-1.55936167413399,24.89458,22.15901,20.56254,19.53892,20.56254,boss,4010,241,55350,--,21.547300338745117,20.252399444580078,,,,,,
4514915066169284608,0.5619533,243.9462,233.152960298132,-1.5394323090141,25.9941,22.5149,20.89096,19.87268,20.89096,boss,4010,205,55350,--,21.829500198364258,20.631200790405273,,,,,,
4514916990314633216,0.3156551,213.5565,233.268963219474,-1.52561036524774,24.97051,20.90848,19.11441,18.48311,19.11441,boss,4010,212,55350,21.359500885009766,19.95400047302246,19.135099411010742,,,,,,
4514926061285562368,0.5609609,204.9549,233.359533649718,-1.62869025107298,26.23226,22.16176,20.6736,19.59722,20.6736,boss,4010,245,55350,--,21.73040008544922,20.869800567626953,,,,,,
4514905995198355456,0.3315272,196.1922,233.466672040999,-1.5398114199956,23.35377,20.86437,18.99967,18.33805,18.99967,boss,4010,172,55350,--,--,19.31089973449707,,,,,,
4514903521297192960,0.6809817,319.9231,233.431183624452,-1.58593264915007,22.45172,22.8245,20.46996,19.13832,20.46996,boss,4010,163,55350,--,21.998300552368164,20.527599334716797,,,,,,
