specobjid,redshift,veldisp,ra,dec,u,g,r,i,modelMag_r,programname,plate,fiberid,mjd,ps1_g_mag,ps1_r_mag,ps1_i_mag,ps1_g_depth,ps1_r_depth,ps1_i_depth,ps1_g_fwhm,ps1_r_fwhm,ps1_i_fwhm
5049784600282552320,0.4440261,315.271,115.646381425699,19.1986221074159,22.62141,21.97216,19.94984,19.10053,19.94984,boss,4485,449,55836,21.819799423217773,20.59760093688965,19.845300674438477,,,,,,
5049782401259296768,0.5321583,210.2728,115.677455716869,19.1889964882902,26.45426,22.52746,20.95446,19.90756,20.95446,boss,4485,441,55836,--,21.42530059814453,20.405799865722656,,,,,,
5049784325404645376,0.3789084,260.0434,115.792095119554,19.1467789787642,22.8714,20.74924,19.00582,18.37955,19.00582,boss,4485,448,55836,21.51259994506836,20.1924991607666,19.572099685668945,,,,,,
5049785150038366208,0.6080948,300.9539,115.879694327978,19.1738572626932,24.23395,22.39965,20.39064,19.22775,20.39064,boss,4485,451,55836,22.441699981689453,21.444499969482422,20.163999557495117,,,,,,
5049786524427900928,0.1525994,215.125,115.908334583751,19.2992687565392,20.30277,18.72097,17.53243,16.98445,17.53243,boss,4485,456,55836,19.818300247192383,18.774900436401367,18.317100524902344,,,,,,
5049779102724413440,0.4830596,247.0682,116.018375540295,19.3233813362646,25.77361,21.69909,20.06881,19.16355,20.06881,boss,4485,429,55836,21.93090057373047,20.536699295043945,19.829200744628906,,,,,,
5049776903701157888,0.482795,273.6082,116.00638504259,19.3631616463001,26.41066,21.72923,20.08169,19.18426,20.08169,boss,4485,421,55836,--,--,--,,,,,,
5049780202236041216,0.6381758,218.7563,115.987987813128,19.4487497408737,24.35294,22.74383,20.99034,19.90785,20.99034,boss,4485,433,55836,--,21.62220001220703,20.526100158691406,,,,,,
5049781851503482880,0.6910627,321.3777,116.032975360356,19.4397156315585,23.16171,22.3541,20.95735,19.5947,20.95735,boss,4485,439,55836,--,--,--,,,,,,
5049765908584880128,0.6157049,370.4532,116.150234729293,19.5739978666339,25.31712,22.57378,20.51212,19.34721,20.51212,boss,4485,381,55836,--,--,21.346900939941406,,,,,,
5049769207119763456,0.5240946,200.8509,116.268773518962,19.6300130073193,23.78951,22.4425,20.73059,19.78616,20.73059,boss,4485,393,55836,--,21.247100830078125,20.357200622558594,,,,,,
5049757112491857920,0.4583979,224.6871,116.367736822255,19.6068030807657,23.91921,21.32756,19.53156,18.70639,19.53156,boss,4485,349,55836,--,--,--,,,,,,
5049769756875577344,0.6331605,357.4271,116.288862477619,19.5188580468747,22.53656,22.73719,20.6243,19.43279,20.6243,boss,4485,395,55836,21.932100296020508,21.515300750732422,20.361400604248047,,,,,,
5049756562736044032,0.6171305,278.7853,116.473580707154,19.7100012440261,25.28207,21.92821,20.7134,19.76497,20.7134,boss,4485,347,55836,--,21.65999984741211,20.910900115966797,,,,,,
5049756287858137088,0.3427125,180.9105,116.496137332894,19.8913428195569,25.27002,21.12947,19.33119,18.71348,19.33119,boss,4485,346,55836,21.64539909362793,20.124799728393555,19.49489974975586,,,,,,
5049747491765114880,0.4569755,76.83722,116.574973142069,19.9169800501684,24.32078,21.73508,20.17341,19.42208,20.17341,boss,4485,314,55836,--,21.177099227905273,20.402299880981445,,,,,,
5049863765119752192,0.4501527,193.6694,116.799094777082,19.9866162742202,23.87109,21.58835,19.84208,19.04285,19.84208,boss,4485,737,55836,21.313800811767578,--,--,,,,,,
5049736221770930176,0.2711676,199.6479,116.793285411963,19.9033742515008,24.14919,20.16531,18.63199,18.03403,18.63199,boss,4485,273,55836,20.92889976501465,19.76289939880371,19.131200790405273,,,,,,
5049863490241845248,0.2729098,309.0752,116.894417258898,19.9444487358737,21.01548,19.32733,17.96147,17.33752,17.96147,boss,4485,736,55836,--,--,--,,,,,,
5049748866154649600,0.4758296,226.7733,116.75640934777,19.9103794857971,25.38429,22.64676,20.86825,19.88231,20.86825,boss,4485,319,55836,22.09320068359375,21.16360092163086,20.270000457763672,,,,,,
5049864314875566080,0.4508852,335.0536,116.831471284843,19.9852652358702,23.81422,21.55618,19.95696,19.11692,19.95696,boss,4485,739,55836,22.255300521850586,20.673500061035156,19.945899963378906,,,,,,
5049863215363938304,0.3760601,158.0694,116.87507265784,20.0714258044725,24.8319,21.0206,19.93465,19.17639,19.93465,boss,4485,735,55836,--,--,19.86210060119629,,,,,,
5049862115852310528,0.4888339,203.5962,116.843838725633,20.0434349461165,25.37578,21.9821,20.31431,19.37781,20.31431,boss,4485,731,55836,--,--,21.556400299072266,,,,,,
5049862940486031360,0.3761874,198.7355,116.828386522179,20.1424881024443,24.14054,21.76754,19.70691,19.04735,19.70691,boss,4485,734,55836,21.846399307250977,20.368799209594727,19.79170036315918,,,,,,
5049862665608124416,0.4489822,297.019,116.928812554115,20.2059774596506,23.52417,21.54918,19.94038,19.12213,19.94038,boss,4485,733,55836,--,21.604400634765625,--,,,,,,
5049881907061610496,0.6199085,134.3203,117.108333557077,20.3618540068133,23.41298,21.56057,20.76763,20.02651,20.76763,boss,4485,803,55836,--,21.24220085144043,20.75629997253418,,,,,,
5049885755352307712,0.5810212,170.967,117.252712610147,20.280773420775,26.78946,22.44107,20.95924,19.93371,20.95924,boss,4485,817,55836,--,21.258800506591797,20.419599533081055,,,,,,
5049881357305796608,0.6916646,147.6424,117.216420604411,20.3506119795484,21.67892,21.38439,20.67332,19.72905,20.67332,boss,4485,801,55836,21.907400131225586,21.322799682617188,20.644899368286133,,,,,,
5049894276567422976,0.436255,238.8839,117.366209118043,20.3195207942402,24.14976,21.3993,19.50826,18.79086,19.50826,boss,4485,848,55836,--,--,--,,,,,,
5049892902177888256,0.6180509,256.5959,117.318590927544,20.4900615435844,24.47581,22.41284,20.51638,19.29022,20.51638,boss,4485,843,55836,22.075199127197266,21.141000747680664,20.059600830078125,,,,,,
5049895101201143808,0.4729396,145.9308,117.476336766871,20.3894052305531,25.50088,21.17505,19.44111,18.57897,19.44111,boss,4485,851,55836,21.88990020751953,20.58650016784668,19.898500442504883,,,,,,
5049905271683700736,0.3592138,247.4967,117.545004242437,20.4650702944895,24.21291,21.26206,19.47819,18.83928,19.47819,boss,4485,888,55836,21.506999969482422,20.002599716186523,19.4064998626709,,,,,,
5049909944608118784,0.4929761,137.102,117.870182489756,20.6801834570854,26.64377,22.25685,20.55894,19.67415,20.55894,boss,4485,905,55836,--,21.272300720214844,20.4591007232666,,,,,,
5049909669730211840,0.5516405,259.6086,117.832015828235,20.7677414327195,25.4631,22.46044,20.60766,19.57974,20.60766,boss,4485,904,55836,--,--,--,,,,,,
5049913518020909056,0.4775363,242.9635,117.854681618062,20.7498334440618,22.82528,22.1763,20.51167,19.65164,20.51167,boss,4485,918,55836,22.148099899291992,21.019800186157227,20.185400009155273,,,,,,
5049920664846489600,0.3955486,227.4535,118.082388271991,20.9721591276289,25.95547,21.32376,19.50649,18.77726,19.50649,boss,4485,944,55836,21.876399993896484,20.286399841308594,19.734699249267578,,,,,,
5049750515422091264,0.6034094,285.4638,116.651412667255,18.5415165191366,24.54959,22.43137,20.51102,19.40018,20.51102,boss,4485,325,55836,21.847299575805664,20.911800384521484,19.93320083618164,,,,,,
5049719729096513536,0.4345119,264.7673,117.204317734366,19.0668995385991,22.91303,20.98834,19.28793,18.55481,19.28793,boss,4485,213,55836,21.71940040588379,20.459699630737305,19.702600479125977,,,,,,
5049718629584885760,0.6574418,176.3268,117.156198060116,19.0592215047739,21.79927,21.51025,20.39778,19.61578,20.39778,boss,4485,209,55836,21.581100463867188,21.156700134277344,20.544700622558594,,,,,,
5049710383247677440,0.4983655,178.3442,117.494308639347,19.1135307136884,26.65143,22.5301,20.25481,19.28356,20.25481,boss,4485,179,55836,--,21.283599853515625,--,,,,,,
5049698838375585792,0.4771698,255.0748,117.581296723088,19.293664262092,25.47041,21.69554,19.91445,19.0752,19.91445,boss,4485,137,55836,--,--,--,,,,,,
5049698288619771904,0.4749685,234.5514,117.65676239163,19.2898740112113,24.57608,21.86853,20.26357,19.35115,20.26357,boss,4485,135,55836,--,21.14109992980957,20.485000610351562,,,,,,
5049689217648842752,0.4478152,252.3674,117.785027107669,19.3881085055087,22.13386,20.70563,19.12937,18.40935,19.12937,boss,4485,102,55836,21.72920036315918,20.316299438476562,19.738399505615234,,,,,,
5049690042282563584,0.4538054,248.9583,117.785985338997,19.4848689710152,25.74854,22.31567,20.56416,19.64396,20.56416,boss,4485,105,55836,--,21.148399353027344,20.392200469970703,,,,,,
5049693890573260800,0.5159733,238.172,117.769093563595,19.5058661955716,23.73971,22.10034,20.3745,19.45332,20.3745,boss,4485,119,55836,22.3887996673584,20.979400634765625,20.14780044555664,,,,,,
5049678772288378880,0.4763103,302.455,117.88445848985,19.585915384986,24.0509,22.6584,20.60085,19.70348,20.60085,boss,4485,64,55836,--,21.056800842285156,20.355600357055664,,,,,,
5049680696433727488,0.4962772,225.0418,117.990572942734,19.6617654263857,25.22022,21.89623,20.19443,19.29077,20.19443,boss,4485,71,55836,--,20.67020034790039,19.947200775146484,,,,,,
5049666127904659456,0.1837589,264.8371,118.453858050988,19.9486642577014,21.21728,18.84424,17.53172,17.02269,17.53172,boss,4485,18,55836,19.48189926147461,18.59320068359375,18.089399337768555,,,,,,
5049663928881403904,0.3623415,256.116,118.526740721503,20.0094208932093,23.26671,21.16256,19.33058,18.70564,19.33058,boss,4485,10,55836,21.763500213623047,20.31100082397461,19.65489959716797,,,,,,
5049762060294182912,0.1861606,154.7973,116.39351018039,18.8221751523768,25.98492,21.35541,20.04561,19.23794,20.04561,boss,4485,367,55836,21.14069938659668,20.465700149536133,19.77989959716797,,,,,,
5049764259317438464,0.6230369,260.3619,116.406314858312,18.9004653920647,22.7609,22.859,20.76166,19.57848,20.76166,boss,4485,375,55836,--,21.497800827026367,20.21179962158203,,,,,,
5049753813956974592,0.4049436,197.8642,116.551720356896,19.1154374393841,25.35384,21.16178,19.50382,18.67258,19.50382,boss,4485,337,55836,21.939800262451172,20.432300567626953,19.78459930419922,,,,,,
5049754088834881536,0.257975,191.1478,116.635534127436,18.9886346311079,21.66419,19.2536,17.81043,17.30585,17.81043,boss,4485,338,55836,--,--,--,,,,,,
5049761510538369024,0.319823,194.9382,116.455272031691,19.0113545720551,23.07969,20.65564,18.96044,18.32322,18.96044,boss,4485,365,55836,21.31909942626953,20.114999771118164,19.501300811767578,,,,,,
5049749690788370432,0.4852789,259.0526,116.548568531441,18.9866476663337,24.64025,22.15149,20.20606,19.20658,20.20606,boss,4485,322,55836,21.841400146484375,20.6343994140625,19.809799194335938,,,,,,
5049752714445346816,0.6170859,33.31545,116.585719612159,18.9568915574032,22.30871,21.80593,20.17213,19.39478,20.17213,boss,4485,333,55836,21.82390022277832,21.164600372314453,20.469999313354492,,,,,,
6108158553062922240,0.6529233,350.7817,198.247738147679,15.2353948766524,27.16209,21.64678,19.79971,18.55514,19.79971,boss,5425,551,56003,--,--,--,,,,,,
6108159652574550016,0.6814511,151.6856,198.256781835877,15.057632317529,22.65554,22.76908,20.91162,19.88144,20.91162,boss,5425,555,56003,--,21.63409996032715,20.815799713134766,,,,,,
6108169548179200000,0.5523886,243.8638,198.390373156398,15.1853813723878,26.40045,22.05662,20.17406,19.06629,20.17406,boss,5425,591,56003,--,21.330299377441406,20.52630043029785,,,,,,
6108168998423386112,0.5085332,264.7095,198.390207781141,15.1206972069835,23.36055,21.71511,20.11521,19.19117,20.11521,boss,5425,589,56003,22.12779998779297,20.82349967956543,20.032400131225586,,,,,,
6108181642807105536,0.4451669,220.628,198.556950849779,15.1766676708657,26.22168,21.48359,19.87414,19.0983,19.87414,boss,5425,635,56003,21.930299758911133,--,21.129100799560547,,,,,,
6108178894028036096,0.4838968,195.1532,198.650555876533,15.1732325935415,23.17861,21.65618,20.30354,19.53969,20.30354,boss,5425,625,56003,22.090599060058594,21.019800186157227,20.307199478149414,,,,,,
6108182192562919424,0.6221636,178.3282,198.560137777959,15.1166697888181,24.48018,22.82074,20.97478,19.74497,20.97478,boss,5425,637,56003,--,21.467899322509766,20.484500885009766,,,,,,
6108180543295477760,0.6605668,339.2184,198.770168796957,15.1218867021831,24.06647,21.66801,19.97581,18.79412,19.97581,boss,5425,631,56003,--,20.985599517822266,20.051700592041016,,,,,,
6108179443783849984,0.506078,207.2923,198.690548193053,15.2202111580825,23.12141,21.71592,20.2151,19.44355,20.2151,boss,5425,627,56003,22.039400100708008,20.70669937133789,20.097700119018555,,,,,,
6108177794516408320,0.4789321,218.1471,198.792585759465,15.2096767154987,23.55575,22.02704,20.21955,19.35085,20.21955,boss,5425,621,56003,--,21.140600204467773,20.409799575805664,,,,,,
6108179993539663872,0.6547298,189.1943,198.711688978875,15.2024938925325,25.42862,22.65693,20.9305,19.83022,20.9305,boss,5425,629,56003,--,21.635499954223633,20.871000289916992,,,,,,
6108193737435011072,0.4964477,290.1342,198.880792414221,15.0323323574927,22.85785,21.89406,20.17028,19.3138,20.17028,boss,5425,679,56003,22.125999450683594,21.008899688720703,20.24090003967285,,,,,,
6108191538411755520,0.4394381,76.08331,198.893328482594,15.1305883113487,23.10043,21.40864,20.41347,19.70162,20.41347,boss,5425,671,56003,22.045900344848633,21.134199142456055,20.73859977722168,,,,,,
6108193462557104128,0.5112799,268.5417,198.893489742482,15.0091621172038,23.58224,21.53421,19.8797,18.90209,19.8797,boss,5425,678,56003,21.676000595092773,20.785999298095703,20.1033992767334,,,,,,
6108191263533848576,0.435593,169.0741,198.919585313401,15.0351440949197,23.42841,21.1138,19.29603,18.58864,19.29603,boss,5425,670,56003,21.79560089111328,--,--,,,,,,
6108189889144313856,0.6615101,287.9904,198.876424125476,15.1834213190751,22.48806,22.37468,20.16043,18.97167,20.16043,boss,5425,665,56003,--,21.5,20.784700393676758,,,,,,
6108203358161754112,0.2099628,170.828,199.079592001537,15.1890683210726,20.96485,18.99352,17.77471,17.18581,17.77471,boss,5425,714,56003,20.05270004272461,18.96649932861328,18.606199264526367,,,,,,
6108193187679197184,0.4772853,179.5547,199.034380426131,15.0614213481921,23.80417,21.8822,20.35988,19.615,20.35988,boss,5425,677,56003,21.9955997467041,20.80699920654297,20.20439910888672,,,,,,
6108204732551288832,0.5174686,153.8221,199.110776834789,15.0631593373792,25.78551,21.95708,20.3839,19.34245,20.3839,boss,5425,719,56003,--,21.124300003051758,20.423599243164062,,,,,,
6108201983772219392,0.4770327,200.2519,199.13064182662,15.1293744421737,23.6207,21.88381,20.12073,19.33648,20.12073,boss,5425,709,56003,22.051599502563477,20.54509925842285,19.92690086364746,,,,,,
6108202533528033280,0.468601,183.1258,199.144571400081,15.0778179897815,22.44855,21.89674,20.24203,19.36636,20.24203,boss,5425,711,56003,21.93199920654297,20.67460060119629,20.05739974975586,,,,,,
6108203633039661056,0.4805676,235.7973,199.148622321947,15.1136601604078,21.96745,21.39508,19.94571,19.20354,19.94571,boss,5425,715,56003,22.16349983215332,20.97010040283203,20.52400016784668,,,,,,
6108215727667566592,0.4757308,245.6985,199.182513433997,15.0508198133136,24.87208,22.50298,20.75759,19.87884,20.75759,boss,5425,759,56003,--,20.862600326538086,--,,,,,,
6108213528644311040,0.55697,151.123,199.261468695196,15.1148748773332,25.04895,22.04906,20.54146,19.54033,20.54146,boss,5425,751,56003,--,21.36949920654297,20.63159942626953,,,,,,
6108215177911752704,0.4745556,289.1828,199.310209039584,15.0203983632201,22.97504,21.85754,20.14025,19.22901,20.14025,boss,5425,757,56003,22.100900650024414,20.814599990844727,20.247900009155273,,,,,,
6108216002545473536,0.4733026,195.0232,199.358114047661,15.0166086348614,23.23543,21.32056,19.41913,18.63416,19.41913,boss,5425,760,56003,21.805500030517578,20.400999069213867,19.80109977722168,,,,,,
6108225073516402688,0.5458884,82.57451,199.429791178509,15.1454669183278,24.9404,21.76274,20.41905,19.49125,20.41905,boss,5425,793,56003,21.806299209594727,21.629499435424805,20.690799713134766,,,,,,
6108226722783844352,0.4675776,172.9484,199.434169744618,15.0530965266331,23.42608,21.27505,19.91181,19.14486,19.91181,boss,5425,799,56003,--,20.975400924682617,20.50589942932129,,,,,,
6108223149371054080,0.4729474,290.2095,199.455888266666,15.1754828673208,25.89055,21.48635,20.11183,19.20963,20.11183,boss,5425,786,56003,--,21.26689910888672,20.634599685668945,,,,,,
6108223424248961024,0.4709345,267.1817,199.478153063917,15.1442359264887,22.09001,22.15232,20.26844,19.43787,20.26844,boss,5425,787,56003,--,21.035600662231445,20.389699935913086,,,,,,
6108225623272216576,0.4747461,181.9456,199.519923871767,14.9660925244309,26.20227,22.24183,20.71563,19.77871,20.71563,boss,5425,795,56003,--,21.215999603271484,20.639999389648438,,,,,,
6108237168144308224,0.4749391,249.0564,199.562415047642,15.0068633532978,22.76237,21.16625,19.52011,18.6096,19.52011,boss,5425,837,56003,21.777299880981445,20.83609962463379,20.170400619506836,,,,,,
6108234419365238784,0.4877921,208.4059,199.585377091775,15.0558124454136,24.22247,21.99779,20.62112,19.65776,20.62112,boss,5425,827,56003,--,21.145099639892578,20.50200080871582,,,,,,
6108237717900122112,0.4771137,241.4554,199.673313920853,15.0911012519215,22.20188,21.97184,19.97507,19.07055,19.97507,boss,5425,839,56003,--,--,--,,,,,,
6108239092289656832,0.2717051,244.4008,199.741363028512,14.9567578243991,21.87609,19.91913,18.364,17.8509,18.364,boss,5425,844,56003,20.605899810791016,19.313899993896484,18.84440040588379,,,,,,
6108244589847795712,0.2694698,204.4923,199.811348475541,15.0984062541747,21.29838,19.69529,18.30123,17.71266,18.30123,boss,5425,864,56003,20.33300018310547,19.514999389648438,18.949399948120117,,,,,,
6108245964237330432,0.5515438,190.3251,199.752165042089,15.0087603603386,22.44463,22.11276,20.44829,19.48372,20.44829,boss,5425,869,56003,--,21.470500946044922,20.786800384521484,,,,,,
6108247613504772096,0.4775609,197.0222,199.793474698622,14.9558872550839,23.63626,21.59208,19.92931,19.12367,19.92931,boss,5425,875,56003,--,--,--,,,,,,
6108244864725702656,0.4881927,260.5257,199.849189166684,15.1253469453059,26.18728,21.76147,19.92405,18.97197,19.92405,boss,5425,865,56003,21.91659927368164,20.610300064086914,19.91309928894043,,,,,,
6108248163260585984,0.470994,280.1018,199.847833220942,15.0238251113217,22.85204,21.92523,20.01247,19.19833,20.01247,boss,5425,877,56003,22.0531005859375,20.77720069885254,20.13249969482422,,,,,,
6108251186917562368,0.5554463,225.1471,199.856762243602,14.9435400841219,22.46786,21.97914,20.31154,19.23439,20.31154,boss,5425,888,56003,22.19580078125,21.050199508666992,20.25429916381836,,,,,,
6108246513993144320,0.4874585,249.8686,199.86517389381,15.0591796199202,23.4994,21.84622,20.33779,19.56128,20.33779,boss,5425,871,56003,--,20.993900299072266,20.28809928894043,,,,,,
6108250912039655424,0.5551785,255.383,199.86831889321,14.9612836107516,24.3883,21.95098,20.03161,18.89454,20.03161,boss,5425,887,56003,22.069499969482422,20.829099655151367,19.95170021057129,,,,,,
6108259708132677632,0.6205552,114.5618,199.878509284213,15.0283603608495,23.45278,21.72251,20.62108,19.75812,20.62108,boss,5425,919,56003,--,--,--,,,,,,
6108258883498956800,0.3117885,206.826,199.91732459546,15.0280371341059,25.35069,20.83856,19.11239,18.52402,19.11239,boss,5425,916,56003,21.32080078125,19.86870002746582,19.383699417114258,,,,,,
6108257509109422080,0.5521055,204.4013,199.906485934234,15.0700189826828,23.42074,21.81405,20.06651,18.97269,20.06651,boss,5425,911,56003,--,21.04360008239746,20.17140007019043,,,,,,
6108166799400130560,0.4820051,243.5944,198.440452315823,15.5097576961982,25.80017,22.04928,20.49677,19.67831,20.49677,boss,5425,581,56003,--,20.968599319458008,20.447599411010742,,,,,,
6108170922568734720,0.4809282,219.9165,198.448758469317,15.6054016139745,27.48039,21.72279,20.04546,19.04261,20.04546,boss,5425,596,56003,--,21.47330093383789,20.780500411987305,,,,,,
6108192088167569408,0.497582,199.8649,198.998097602696,15.5325230480999,24.48092,21.93489,20.67865,19.63972,20.67865,boss,5425,673,56003,--,21.4778995513916,20.584199905395508,,,,,,
6108200884260591616,0.6467636,275.9106,199.164040907434,15.4647096437865,22.09331,21.5508,20.51913,19.73667,20.51913,boss,5425,705,56003,--,21.262399673461914,--,,,,,,
6108214628155938816,0.5549182,248.6693,199.26484434422,15.5271005067084,26.20715,22.30085,20.34146,19.30144,20.34146,boss,5425,755,56003,--,--,--,,,,,,
6108226997661751296,0.3162947,255.7222,199.426140486734,15.4110666151636,23.23439,20.17682,18.55319,17.957,18.55319,boss,5425,800,56003,21.12299919128418,19.722900390625,19.243499755859375,,,,,,
