specobjid,redshift,veldisp,ra,dec,u,g,r,i,modelMag_r,programname,plate,fiberid,mjd,ps1_g_mag,ps1_r_mag,ps1_i_mag,ps1_g_depth,ps1_r_depth,ps1_i_depth,ps1_g_fwhm,ps1_r_fwhm,ps1_i_fwhm,color_name,color_value
6518995200446322688,0.3869948,339.0569,148.009457695179,25.1778031823076,23.80981,21.33746,19.46277,18.82699,19.46277,boss,5790,126,56271,21.831300735473636,20.13190078735352,19.5398006439209,,,,,,,g-r,1.6993999481201172
6518984480207951872,0.5427105,325.8173,148.183011482663,25.0552642014121,25.06774,22.15231,20.37526,19.26189,20.37526,boss,5790,87,56271,22.064699172973636,20.819900512695312,19.88640022277832,,,,,,,g-r,1.2447986602783239
6518988053620742144,0.3150945,231.8055,148.287643990875,25.1007916630851,23.71452,20.48948,18.88495,18.24627,18.88495,boss,5790,100,56271,20.14800071716309,19.53580093383789,19.152299880981445,,,,,,,g-r,0.6121997833251989
6518977608260278272,0.3787487,240.5991,148.427795618369,25.3117649401873,22.47446,20.98964,19.25394,18.57126,19.25394,boss,5790,62,56271,21.542600631713867,19.99209976196289,19.452299118041992,,,,,,,g-r,1.5505008697509766
6750927004907100160,0.3467026,199.222,201.667829069586,25.0974879192558,21.51827,20.30076,18.65146,18.05803,18.65146,boss,5996,113,56096,21.234899520874023,19.815399169921875,19.215700149536133,,,,,,,g-r,1.4195003509521484
6750925905395472384,0.4890898,130.8268,201.573595534543,24.9926801486745,23.51814,21.99093,20.35844,19.54339,20.35844,boss,5996,109,56096,,,,,,,,,,,
6750928654174541824,0.4901294,372.5318,201.601051272294,25.0723478554202,22.76082,22.2375,20.45598,19.64573,20.45598,boss,5996,119,56096,,20.777099609375,,,,,,,,,
6750928104418727936,0.5433407,325.0781,201.613983798105,25.1209840239099,22.23328,22.08055,20.53501,19.44484,20.53501,boss,5996,117,56096,21.421300888061523,20.884899139404297,20.558900833129883,,,,,,,g-r,0.5364017486572266
6750925355639658496,0.4900538,310.7402,201.641348758703,24.9632986375246,24.96165,21.59669,19.67133,18.73073,19.67133,boss,5996,107,56096,21.92140007019043,20.692800521850582,19.98240089416504,,,,,,,g-r,1.2285995483398473
6750915734912915456,0.3763972,251.8975,201.840227274589,24.9414482536887,22.49685,20.85677,19.0841,18.47873,19.0841,boss,5996,72,56096,21.273399353027344,19.71969985961914,19.24530029296875,,,,,,,g-r,1.5536994934082031
6750914360523380736,0.5739082,278.9921,201.872791680487,24.9828241312738,22.9542,21.90021,20.34558,19.33069,20.34558,boss,5996,67,56096,,21.115699768066406,20.418800354003903,,,,,,,r-i,0.6968994140625036
6750916559546636288,0.5429779,312.3211,201.893401314003,25.0747469461223,24.87202,21.63683,20.04858,19.15121,20.04858,boss,5996,75,56096,,20.93000030517578,20.240699768066406,,,,,,,r-i,0.689300537109375
6750906114186172416,0.5708315,115.0845,202.007411298699,24.9078635169899,24.28286,23.10998,20.94743,19.79661,20.94743,boss,5996,37,56096,,21.47410011291504,20.613300323486328,,,,,,,r-i,0.8607997894287109
6750915460035008512,0.4496931,282.8592,201.940852937508,25.0991548307628,23.26144,21.40682,19.60883,18.76051,19.60883,boss,5996,71,56096,21.75069999694824,,,,,,,,,,
6750905014674544640,0.5358043,246.1852,202.233782288887,25.0644528292724,24.68315,21.97082,20.40543,19.54483,20.40543,boss,5996,33,56096,21.62859916687012,20.61599922180176,,,,,,,,g-r,1.0125999450683594
6750900616628033536,0.4214732,256.5411,202.238497446177,25.0352866317944,26.28899,21.29975,19.41091,18.70394,19.41091,boss,5996,17,56096,21.517000198364254,,,,,,,,,,
6750898417604777984,0.5189988,267.1158,202.264721598478,25.0128654242635,23.01402,21.91644,20.33137,19.3699,20.33137,boss,5996,9,56096,21.9468994140625,20.778600692749023,20.26499938964844,,,,,,,g-r,1.1682987213134766
6750899517116405760,0.5672375,269.9842,202.25161630476,24.8857582139973,23.88186,21.56758,19.76674,18.60767,19.76674,boss,5996,13,56096,,,,,,,,,,,
6750898967360591872,0.5575002,174.0039,202.280402694173,24.9613007908913,23.7729,22.47003,20.79665,19.78456,20.79665,boss,5996,11,56096,,21.28820037841797,20.54700088500977,,,,,,,r-i,0.7411994934081996
6750899791994312704,0.4098458,284.2801,202.434712237104,25.0436613161147,23.00982,20.92717,19.22523,18.50082,19.22523,boss,5996,14,56096,,,,,,,,,,,
6750897318093150208,0.5730055,266.0173,202.421000447819,24.9088873136362,22.17793,21.36545,20.11784,19.244,20.11784,boss,5996,5,56096,,21.164400100708008,,,,,,,,,
6753318717424424960,0.5459596,258.1556,203.839434133004,24.7339765921008,25.66648,22.0708,20.21399,19.26772,20.21399,boss,5998,622,56087,22.09079933166504,20.824499130249023,20.052499771118164,,,,,,,g-r,1.2663002014160156
6753329987418609664,0.5463066,200.8875,203.986733060747,24.7025212568476,24.29144,22.17505,20.55532,19.51891,20.55532,boss,5998,663,56087,,21.09670066833496,20.529699325561523,,,,,,,r-i,0.5670013427734375
6753351977651165184,0.3376423,260.3129,204.642626394819,24.696804250176,24.40331,20.4061,18.7269,18.13745,18.7269,boss,5998,743,56087,20.860300064086918,19.3213005065918,19.08370018005371,,,,,,,g-r,1.5389995574951172
6753351702773258240,0.4134592,218.0192,204.601078290087,24.6845592419231,22.2435,21.28796,19.68534,18.99281,19.68534,boss,5998,742,56087,21.735300064086918,20.42410087585449,20.007299423217773,,,,,,,g-r,1.311199188232429
6753364347156977664,0.4064611,187.7159,204.68281754487,24.6680647284911,26.20408,21.08442,19.24944,18.60244,19.24944,boss,5998,788,56087,21.687700271606445,20.05039978027344,19.745399475097656,,,,,,,g-r,1.6373004913330043
6753363247645349888,0.3423336,200.8479,204.791095693866,24.571460862678,24.70381,20.80281,19.06316,18.47491,19.06316,boss,5998,784,56087,21.269399642944336,19.657699584960938,19.454099655151367,,,,,,,g-r,1.6117000579833984
6753362972767442944,0.5056299,269.7918,204.777049109606,24.5890090454794,22.74625,22.08111,20.33003,19.30946,20.33003,boss,5998,783,56087,,20.83639907836914,20.17840003967285,,,,,,,r-i,0.6579990386962891
6753373693005813760,0.4194261,185.7865,204.879066580314,24.7203253647225,24.57739,20.98881,19.21219,18.59917,19.21219,boss,5998,822,56087,21.742000579833984,20.222400665283203,19.777299880981445,,,,,,,g-r,1.5195999145507812
6753373418127906816,0.5223378,235.0906,204.962508749646,24.692777304341,24.78918,21.95959,20.5013,19.56278,20.5013,boss,5998,821,56087,,21.081899642944336,20.427400588989254,,,,,,,r-i,0.6544990539550817
6753384413244184576,0.5947566,185.6371,205.004425137872,24.6975713530865,22.83771,22.55862,20.84332,19.70809,20.84332,boss,5998,861,56087,,21.535499572753903,20.772600173950195,,,,,,,r-i,0.7628993988037074
6753384688122091520,0.3389206,191.9902,205.166353894173,24.6877533057949,23.14926,20.66253,19.05062,18.39566,19.05062,boss,5998,862,56087,,,,,,,,,,,
6582147845549479936,0.3072018,192.8438,179.317511458575,18.8979005185466,21.95261,19.9146,18.36196,17.76932,18.36196,boss,5846,498,56017,20.66069984436035,19.57539939880371,18.826000213623047,,,,,,,g-r,1.0853004455566406
6582152793351804928,0.4738851,148.55,179.274634377492,19.062035670829,24.08608,22.16907,20.34785,19.50528,20.34785,boss,5846,516,56017,,21.20639991760254,20.491300582885746,,,,,,,r-i,0.7150993347167933
6582152518473897984,0.5283399,243.5159,179.335224838364,19.0187840626068,22.84768,21.01853,19.33957,18.44363,19.33957,boss,5846,515,56017,,21.202899932861328,20.196399688720703,,,,,,,r-i,1.006500244140625
6582151968718084096,0.590351,93.26923,179.406663928696,19.058202986013,23.68759,21.41704,20.29822,19.36252,20.29822,boss,5846,513,56017,,,,,,,,,,,
6582153068229711872,0.5246018,118.2628,179.363089524196,19.0348234750474,23.792,21.52547,20.14059,19.34487,20.14059,boss,5846,517,56017,21.85650062561035,,,,,,,,,,
6582153343107618816,0.4690735,195.7801,179.392718214569,19.0177253797962,22.58111,21.40536,19.95366,19.19245,19.95366,boss,5846,518,56017,22.2455997467041,,,,,,,,,,
6582153617985525760,0.5260015,182.1653,179.398301982615,18.9751226419725,23.16693,21.83836,20.01974,19.02726,20.01974,boss,5846,519,56017,21.904800415039062,20.951000213623047,19.79150009155273,,,,,,,g-r,0.9538002014160156
