specobjid,redshift,veldisp,ra,dec,u,g,r,i,modelMag_r,programname,plate,fiberid,mjd,ps1_g_mag,ps1_r_mag,ps1_i_mag,ps1_g_depth,ps1_r_depth,ps1_i_depth,ps1_g_fwhm,ps1_r_fwhm,ps1_i_fwhm,color_name,color_value
4948477522910402560,0.4185053,201.2458,33.4308832968716,-8.62093856187524,25.74259,21.33368,19.5319,18.84053,19.5319,boss,4395,536,55828,21.673200607299805,,,,,,,,,,
4949475604607293440,0.6106922,181.3146,33.3559207086521,-8.63860692639132,24.39667,22.60914,20.67426,19.44369,20.67426,boss,4396,71,55829,,21.53969955444336,20.7101993560791,,,,,,,r-i,0.8295001983642578
4949476429241014272,0.4892172,266.1219,33.5044004056374,-8.77587076412683,23.00897,21.71497,20.05883,19.16141,20.05883,boss,4396,74,55829,,19.819000244140625,,,,,,,,,
4948439864637151232,0.5930882,213.547,33.8849712036562,-8.61076666515007,23.02718,22.51342,20.64016,19.54517,20.64016,boss,4395,399,55828,21.864200592041016,21.079599380493164,20.231199264526367,,,,,,,g-r,0.7846012115478516
4948427770009245696,0.4215714,184.4795,34.0676642374905,-8.75077812993655,23.03048,21.56839,19.9423,19.14338,19.9423,boss,4395,355,55828,,,21.14699935913086,,,,,,,,
4948428319765059584,0.4775367,365.5058,34.0806891055007,-8.67203802428727,24.48023,21.91688,20.47264,19.61381,20.47264,boss,4395,357,55828,,,,,,,,,,,
4948428869520873472,0.5942286,211.7437,34.066739318938,-8.65548919163297,22.63895,22.16774,20.28266,19.19811,20.28266,boss,4395,359,55828,,20.97879981994629,20.136699676513672,,,,,,,r-i,0.8421001434326172
4949458012421249024,0.5994228,157.0919,34.1905204033269,-8.58533749656978,21.81529,21.25854,20.1185,19.32544,20.1185,boss,4396,7,55829,21.805400848388672,20.67620086669922,20.25849914550781,,,,,,,g-r,1.1291999816894531
4948520678741792768,0.5428558,202.2275,34.2208082702528,-8.54153824067341,22.23686,21.36559,20.24116,19.52753,20.24116,boss,4395,693,55828,22.23660087585449,,,,,,,,,,
4948533323125512192,0.3909537,196.7886,34.5076532955595,-8.55812674918192,23.41223,22.01309,20.29169,19.36464,20.29169,boss,4395,739,55828,22.045799255371094,21.096399307250977,20.62989997863769,,,,,,,g-r,0.9493999481201172
4948533048247605248,0.5948579,252.4172,34.413821399302,-8.59508890361082,24.33592,22.48036,20.91741,19.89854,20.91741,boss,4395,738,55828,,20.97649955749512,20.18440055847168,,,,,,,r-i,0.792098999023441
4948541294584813568,0.6051424,194.7662,34.5272715267423,-8.57145381607874,23.39257,22.47794,20.79396,19.77652,20.79396,boss,4395,768,55828,,,,,,,,,,,
4948394784660412416,0.6038435,276.4309,34.5501108330244,-8.68254822186752,24.97028,22.12473,20.7216,19.62283,20.7216,boss,4395,235,55828,,21.708499908447266,20.673599243164062,,,,,,,r-i,1.0349006652832031
4948395884172040192,0.6051147,337.7509,34.5501336725863,-8.63339916383096,25.80645,22.01614,20.62536,19.59069,20.62536,boss,4395,239,55828,,21.173999786376957,20.573400497436523,,,,,,,r-i,0.6005992889404332
4948544318241789952,0.6055961,314.0407,34.5751154371692,-8.57513844387341,24.0775,22.01751,20.56559,19.50357,20.56559,boss,4395,779,55828,22.20059967041016,21.123699188232425,20.33169937133789,,,,,,,g-r,1.0769004821777344
4948555588235974656,0.3904495,161.4281,34.6432054999199,-8.54316135537996,22.40597,21.06037,19.28674,18.59224,19.28674,boss,4395,820,55828,,,21.077299118041992,,,,,,,,
4948554763602253824,0.5203103,98.2334,34.6582660007139,-8.60053114274294,23.34498,21.89172,20.57631,19.73392,20.57631,boss,4395,817,55828,21.75429916381836,,,,,,,,,,
4948384614177855488,0.4061997,307.4766,34.6807534892778,-8.70112424863351,24.7158,21.24815,19.50237,18.79193,19.50237,boss,4395,198,55828,21.37529945373535,20.0088005065918,19.620100021362305,,,,,,,g-r,1.3664989471435511
4948373893939484672,0.477559,48.60135,34.8256717024991,-8.57665865002225,22.43119,21.54361,20.25643,19.46595,20.25643,boss,4395,159,55828,21.88479995727539,20.84269905090332,20.50550079345703,,,,,,,g-r,1.0421009063720703
4948577303590623232,0.1121457,119.366,34.9424526576403,-8.57049425114568,25.28315,20.75497,19.05347,18.24056,19.05347,boss,4395,899,55828,,,19.90130043029785,,,,,,,,
4948374168817391616,0.3849539,227.4323,34.8564249506978,-8.65362933018639,22.49223,21.96819,20.35742,19.69511,20.35742,boss,4395,160,55828,21.82379913330078,20.717500686645508,20.18409919738769,,,,,,,g-r,1.1062984466552734
4948373619061577728,0.3840406,231.9481,34.8586786368234,-8.67457935320694,24.07401,20.352,18.67299,18.01526,18.67299,boss,4395,158,55828,21.41110038757324,19.867300033569336,19.55299949645996,,,,,,,g-r,1.5438003540039027
4948566583352252416,0.3714809,172.6216,34.8545988051909,-8.55083419764199,23.91627,20.84527,19.05491,18.42008,19.05491,boss,4395,860,55828,21.35540008544922,19.863300323486328,19.51959991455078,,,,,,,g-r,1.4920997619628906
4948565758718531584,0.5103996,208.7919,34.869364899641,-8.52227435155336,24.99804,22.08284,20.22033,19.34299,20.22033,boss,4395,857,55828,22.05430030822754,20.634300231933597,19.97170066833496,,,,,,,g-r,1.4200000762939418
4948576204078995456,0.4763254,218.6391,34.9008049347592,-8.54004502446715,24.94788,22.05754,20.3049,19.5124,20.3049,boss,4395,895,55828,21.57360076904297,20.53039932250977,19.911500930786133,,,,,,,g-r,1.0432014465331996
4948368671259252736,0.2300098,288.4316,35.1304753831961,-8.57479438883604,21.66302,19.47036,18.06613,17.53517,18.06613,boss,4395,140,55828,,,,,,,,,,,
4948586649439459328,0.5391712,273.524,35.1480030128656,-8.50805795466872,22.28519,21.50382,19.8748,18.80057,19.8748,boss,4395,933,55828,21.490699768066406,21.05179977416992,19.990800857543945,,,,,,,g-r,0.4388999938964879
4948587199195273216,0.5984944,144.8433,35.1609720214276,-8.49602107819314,25.15729,21.71685,20.35397,19.36622,20.35397,boss,4395,935,55828,,21.36100006103516,20.903400421142575,,,,,,,r-i,0.45759963989258523
