specobjid,redshift,veldisp,ra,dec,u,g,r,i,modelMag_r,programname,plate,fiberid,mjd,ps1_g_mag,ps1_r_mag,ps1_i_mag,ps1_g_depth,ps1_r_depth,ps1_i_depth,ps1_g_fwhm,ps1_r_fwhm,ps1_i_fwhm,color_name,color_value
5056501787231803392,0.5121083,212.5454,125.652407217875,17.589063652574,25.55556,21.94769,20.47064,19.55717,20.47064,boss,4491,310,55570,,21.909400939941406,,,,,,,,,
5056489417725990912,0.5115735,122.4095,125.682429721003,17.606040455054,22.26227,21.78248,20.06431,19.20884,20.06431,boss,4491,265,55570,,21.008899688720703,20.03720092773437,,,,,,,r-i,0.9716987609863317
5056491066993432576,0.57117,154.9482,125.793036570523,17.6556341004992,21.61887,21.11073,20.16913,19.30255,20.16913,boss,4491,271,55570,,,,,,,,,,,
5056626856679462912,0.3993642,128.9284,125.970667215925,17.7506604036165,24.18724,22.0477,20.91783,19.96491,20.91783,boss,4491,765,55570,,21.72480010986328,,,,,,,,,
5056482545778317312,0.2997602,286.1096,126.089936135399,17.753144776992,22.96432,20.42744,18.71273,18.13933,18.71273,boss,4491,240,55570,20.788799285888672,19.329099655151367,18.72900009155273,,,,,,,g-r,1.4596996307373047
5056630155214346240,0.5592692,289.9746,125.990861968748,17.7894247371046,23.46535,21.86124,20.30556,19.29039,20.30556,boss,4491,777,55570,21.950000762939453,20.9552001953125,19.78610038757324,,,,,,,g-r,0.9948005676269531
5056629055702718464,0.6006621,157.5628,126.033477902836,17.7682524137218,22.25799,21.39268,20.15715,19.42617,20.15715,boss,4491,773,55570,21.96339988708496,21.031200408935547,20.37459945678711,,,,,,,g-r,0.9321994781494141
5056637851795740672,0.4943879,225.7923,126.171450047851,17.86713114361,25.18315,21.54896,19.98545,19.1085,19.98545,boss,4491,805,55570,,,,,,,,,,,
5205155760162756608,0.5969536,262.1875,168.557308012568,34.2477922169598,23.06929,22.76325,20.95536,19.95391,20.95536,boss,4623,438,55621,,20.94339942932129,,,,,,,,,
5205178025273219072,0.5151664,230.6742,167.69160434752,34.5097406988053,22.5258,21.9822,20.59396,19.65267,20.59396,boss,4623,519,55621,,,21.40069961547852,,,,,,,,
5205175276494149632,0.5143447,249.2526,167.693295049849,34.6143957743349,23.8649,22.07573,20.45827,19.53591,20.45827,boss,4623,509,55621,21.630300521850582,20.78660011291504,20.01020050048828,,,,,,,g-r,0.8437004089355433
5205176925761591296,0.5518514,269.3082,167.743179452979,34.5794219466784,22.69867,22.04346,20.3332,19.26434,20.3332,boss,4623,515,55621,21.78260040283203,20.859699249267575,19.98209953308105,,,,,,,g-r,0.9229011535644567
5205175826249963520,0.5512468,119.0681,167.776591990372,34.6038119720401,25.41409,22.4023,20.97034,19.8079,20.97034,boss,4623,511,55621,,,22.038799285888672,,,,,,,,
5205176376005777408,0.548243,240.316,167.871113873008,34.6140416914327,25.68089,21.77131,19.94202,18.85048,19.94202,boss,4623,513,55621,21.727500915527344,20.49220085144043,19.67169952392578,,,,,,,g-r,1.235300064086914
5205182148441823232,0.5303528,295.4743,168.052317811564,34.6547320364022,23.21076,22.35792,20.66406,19.62156,20.66406,boss,4623,534,55621,,,,,,,,,,,
5205183797709264896,0.6473391,223.48,168.180427585048,34.5017522421079,25.16792,22.75441,20.97911,19.7216,20.97911,boss,4623,540,55621,,21.22089958190918,20.13710021972656,,,,,,,r-i,1.0837993621826207
5205193143558100992,0.4992514,215.2782,168.242316476186,34.5070469668136,22.29754,21.20905,19.63262,18.80233,19.63262,boss,4623,574,55621,21.72459983825684,,,,,,,,,,
5205193418436007936,0.6492209,413.071,168.230475970371,34.5739058304521,27.04462,22.35213,20.34613,19.08058,20.34613,boss,4623,575,55621,,21.34970092773437,20.247699737548828,,,,,,,r-i,1.1020011901855433
5205192868680194048,0.5662376,177.2631,168.227667936915,34.6545326820365,23.81789,22.09196,20.78101,19.8267,20.78101,boss,4623,573,55621,,,21.46500015258789,,,,,,,,
5205193968191821824,0.546441,256.4442,168.281814584638,34.5261086262486,24.56507,22.44725,20.77956,19.78779,20.77956,boss,4623,577,55621,,21.10149955749512,20.24489974975586,,,,,,,r-i,0.8565998077392614
5205194517947635712,0.5682714,286.1236,168.408516708325,34.5241288233738,22.53501,21.76035,20.33972,19.30569,20.33972,boss,4623,579,55621,,22.23819923400879,,,,,,,,,
5205203314040657920,0.6337323,314.4208,168.494886607493,34.5818666324096,22.76016,21.84088,19.86418,18.73907,19.86418,boss,4623,611,55621,21.8351993560791,21.208499908447266,20.0846004486084,,,,,,,g-r,0.6266994476318359
5205201664773216256,0.599318,354.3218,168.480951708494,34.7010806034384,25.21601,22.7967,20.7792,19.73928,20.7792,boss,4623,605,55621,,,,,,,,,,,
5205174451860428800,0.4512779,182.6831,167.864909102899,34.9064980091075,22.2803,20.95419,19.25821,18.49835,19.25821,boss,4623,506,55621,21.608699798583984,20.100400924682617,19.51469993591309,,,,,,,g-r,1.5082988739013672
5205174176982521856,0.4921507,389.1363,167.936911438399,34.8846984351908,25.77564,22.07725,20.34391,19.45097,20.34391,boss,4623,505,55621,21.633699417114254,21.01619911193848,20.23419952392578,,,,,,,g-r,0.6175003051757741
5205179949418567680,0.6328321,270.7319,167.971737901667,34.9468853950456,25.98943,22.78749,20.87014,19.56787,20.87014,boss,4623,526,55621,21.75950050354004,21.447599411010746,20.179100036621094,,,,,,,g-r,0.3119010925292933
5205181323808102400,0.5105285,102.4471,168.003420118084,34.91127374562,23.04045,21.82175,20.40273,19.37859,20.40273,boss,4623,531,55621,,21.151500701904297,20.291900634765625,,,,,,,r-i,0.8596000671386719
5205180774052288512,0.6338628,238.7543,168.055939261205,34.9224627071727,23.55629,21.96318,20.74058,19.71708,20.74058,boss,4623,529,55621,,21.98349952697754,20.41790008544922,,,,,,,r-i,1.5655994415283203
5205178849906939904,0.5939747,48.97527,168.174647928475,34.9792908573517,24.09903,22.55925,20.55878,19.46819,20.55878,boss,4623,522,55621,21.563899993896484,,,,,,,,,,
5205190119901124608,0.5135057,272.6333,168.229916935056,34.9526587547105,24.05437,22.70356,20.54601,19.50933,20.54601,boss,4623,563,55621,21.777299880981445,20.99250030517578,20.03720092773437,,,,,,,g-r,0.7847995758056641
5205200015505774592,0.5559878,165.5473,168.384982522674,35.0358952573155,22.80732,22.37797,20.79221,19.80482,20.79221,boss,4623,599,55621,,21.12019920349121,20.155000686645508,,,,,,,r-i,0.9651985168457031
5205190669656938496,0.4991534,205.7368,168.416235260734,35.0067786529547,22.87586,22.15247,20.36582,19.46226,20.36582,boss,4623,565,55621,21.56060028076172,21.02869987487793,20.21619987487793,,,,,,,g-r,0.5319004058837891
5205200565261588480,0.5129807,229.7876,168.463671893185,35.0336005331846,26.2384,21.83241,20.27438,19.31866,20.27438,boss,4623,601,55621,,,21.73110008239746,,,,,,,,
11540729548850354176,0.6109312,217.7052,193.47518981203,33.8182476525633,26.07017,22.84854,20.96851,19.97995,20.96851,eboss,10250,929,58472,,,,,,,,,,,
7248714406254893056,0.5139087,195.1986,169.592517736998,33.4011980574153,23.91465,22.17254,20.53882,19.75604,20.53882,boss,6438,621,56367,17.26959991455078,,,,,,,,,,
11541723227467569152,0.4485242,270.846,193.907024594892,34.4674053129167,26.09863,22.50939,20.69322,19.94563,20.69322,eboss,10251,448,58173,,20.821399688720703,20.295499801635746,,,,,,,r-i,0.5258998870849574
11541602830944327680,0.5495939,221.6644,196.808011993085,34.4131878606345,22.70123,22.31874,20.94676,20.08973,20.94676,eboss,10251,10,58173,,21.245500564575195,20.44059944152832,,,,,,,r-i,0.804901123046875
5205143940412758016,0.4866034,243.0816,168.683248631645,34.1705564873917,22.19041,21.48254,19.88995,18.97909,19.88995,boss,4623,395,55621,21.78009986877441,20.62619972229004,19.804800033569336,,,,,,,g-r,1.1539001464843714
5205145314802292736,0.4853927,214.384,168.682140242914,34.2583357586079,23.47444,22.0616,20.62167,19.67463,20.62167,boss,4623,400,55621,,21.523099899291992,,,,,,,,,
5205145039924385792,0.6220299,309.9088,168.752270687824,34.2984253537758,24.56171,21.94491,19.97374,18.84294,19.97374,boss,4623,399,55621,22.31550025939941,,,,,,,,,,
5205309416912738304,0.6167744,86.79327,170.845092574429,34.5718822170533,24.90361,22.32294,20.39351,19.34912,20.39351,boss,4623,997,55621,,21.66010093688965,20.53840065002441,,,,,,,r-i,1.121700286865238
5205309966668552192,0.6003942,210.5723,171.235408589111,34.5765316205583,24.11368,22.22242,20.28829,19.13029,20.28829,boss,4623,999,55621,,21.418399810791016,20.158100128173828,,,,,,,r-i,1.2602996826171875
11541736146729195520,0.1834459,123.3182,193.778899302253,34.9508259264743,22.39594,20.48578,19.26398,18.75009,19.26398,eboss,10251,495,58173,,,20.16320037841797,,,,,,,,
