specobjid,redshift,veldisp,ra,dec,u,g,r,i,modelMag_r,programname,plate,fiberid,mjd,ps1_g_mag,ps1_r_mag,ps1_i_mag,ps1_g_depth,ps1_r_depth,ps1_i_depth,ps1_g_fwhm,ps1_r_fwhm,ps1_i_fwhm,color_name,color_value
6585425764858222592,0.5441015,289.3514,185.054566958512,16.3499150383405,21.72581,21.65448,20.02059,19.04525,20.02059,boss,5849,135,56033,22.193300247192383,20.870800018310547,20.21839904785156,,,,,,,g-r,1.322500228881836
6585402675114039296,0.6063024,299.439,185.366469425288,16.3448853229822,24.25862,23.00278,20.94865,19.79594,20.94865,boss,5849,51,56033,,18.478700637817383,,,,,,,,,
6585403224869853184,0.4790713,210.841,185.411716286814,16.3764813934081,23.79496,21.72216,20.47505,19.55692,20.47505,boss,5849,53,56033,,20.951799392700195,,,,,,,,,
6585404049503574016,0.4936567,154.4372,185.562956985299,16.363232636195,24.17803,21.36768,19.80296,18.98458,19.80296,boss,5849,56,56033,21.691699981689453,20.393400192260746,19.704700469970703,,,,,,,g-r,1.2982997894287074
6585523071637280768,0.4906576,187.4416,182.93226687569,16.6698516644041,26.188,21.61147,19.85265,18.91791,19.85265,boss,5849,489,56033,22.3435001373291,,,,,,,,,,
6585524171148908544,0.5815794,323.6428,183.071076743267,16.740532029764,23.64197,21.99304,20.38604,19.20998,20.38604,boss,5849,493,56033,,21.217300415039062,20.03199958801269,,,,,,,r-i,1.1853008270263707
6585517024323328000,0.5462766,113.1239,183.097935099132,16.7005624751465,26.56774,21.66747,20.33806,19.24511,20.33806,boss,5849,467,56033,21.788299560546875,21.2731990814209,20.36000061035156,,,,,,,g-r,0.5151004791259766
6585516474567514112,0.4939989,211.0641,183.107743327942,16.659123131659,24.067,21.35586,19.83494,19.0654,19.83494,boss,5849,465,56033,21.595600128173828,21.0442008972168,20.12739944458008,,,,,,,g-r,0.5513992309570277
6585518123834955776,0.5876372,338.6255,183.125311904246,16.7538478417989,26.48641,22.20414,20.88384,19.71817,20.88384,boss,5849,471,56033,,,,,,,,,,,
6585517299201234944,0.3845321,295.3528,183.251120383559,16.7241472974614,22.842,21.55266,19.69205,18.99825,19.69205,boss,5849,468,56033,21.890499114990234,20.86319923400879,20.09269905090332,,,,,,,g-r,1.0272998809814453
6585511526765189120,0.421565,224.9481,183.322867840453,16.8061651625163,25.75994,21.84283,20.07164,19.24843,20.07164,boss,5849,447,56033,,20.956100463867188,20.138999938964844,,,,,,,r-i,0.8171005249023438
6585512901154723840,0.3853544,261.8556,183.371808465962,16.8291461448105,23.02991,21.38193,19.62716,18.89808,19.62716,boss,5849,452,56033,21.507999420166016,20.53569984436035,19.8085994720459,,,,,,,g-r,0.9722995758056641
6585512076521003008,0.5748177,213.4391,183.443934346975,16.8185346923452,24.07729,22.02113,20.44408,19.32699,20.44408,boss,5849,449,56033,22.03919982910156,,,,,,,,,,
6585500806526818304,0.3054837,230.105,183.647413688837,16.73089713227,23.36918,20.39208,18.73615,18.15798,18.73615,boss,5849,408,56033,20.914400100708008,19.605300903320312,18.86289978027344,,,,,,,g-r,1.3090991973876953
6585488437021005824,0.5831231,218.7347,183.817728186764,16.7181868967291,26.02095,22.57338,20.62689,19.54391,20.62689,boss,5849,363,56033,,21.232999801635746,20.34160041809082,,,,,,,r-i,0.8913993835449254
6585478816294262784,0.3491848,165.194,183.952571673392,16.6592617185692,27.34428,20.87189,19.18052,18.53966,19.18052,boss,5849,328,56033,21.617599487304688,20.36409950256348,19.79599952697754,,,,,,,g-r,1.2534999847412074
6585490910922168320,0.4125161,163.1747,183.955021502921,16.7003535329739,25.08,20.87341,19.14764,18.4988,19.14764,boss,5849,372,56033,21.91270065307617,20.63039970397949,20.015499114990234,,,,,,,g-r,1.2823009490966797
6585480465561704448,0.2551521,255.4279,184.003789671449,16.793045051218,21.31972,19.31646,17.88682,17.344,17.88682,boss,5849,334,56033,20.177000045776367,19.03610038757324,18.59720039367676,,,,,,,g-r,1.1408996582031286
6585479091172169728,0.5344293,151.7376,184.028632309048,16.8629698174155,21.77035,21.57035,20.49485,19.62721,20.49485,boss,5849,329,56033,21.832500457763672,,,,,,,,,,
6585476892148914176,0.4846472,288.7644,184.042561215535,16.7098958746797,23.27163,22.2633,20.64431,19.73265,20.64431,boss,5849,321,56033,22.39389991760254,20.935400009155277,20.03809928894043,,,,,,,g-r,1.458499908447262
6585477991660541952,0.4843806,221.5121,184.091740866173,16.75454867164,25.33152,21.39558,19.79895,18.87631,19.79895,boss,5849,325,56033,21.78420066833496,20.61840057373047,19.83489990234375,,,,,,,g-r,1.1658000946044922
6585468096055891968,0.6556088,460.8021,184.168455958653,16.6825919616509,23.27789,22.32704,20.93772,19.78752,20.93772,boss,5849,289,56033,,21.98200035095215,,,,,,,,,
6585466996544264192,0.5342551,255.0939,184.282007313725,16.7689346935284,23.22175,22.56867,20.91014,19.80926,20.91014,boss,5849,285,56033,21.78870010375977,,,,,,,,,,
6585445281189615616,0.4513479,223.047,184.765295240539,16.774449835476,26.2105,21.37575,19.64064,18.89086,19.64064,boss,5849,206,56033,,,21.40180015563965,,,,,,,,
6585429613148919808,0.4527732,301.2315,184.810231052862,16.7518232512151,26.57856,21.8469,20.14448,19.30584,20.14448,boss,5849,149,56033,18.228700637817383,20.520299911499023,,,,,,,,g-r,-2.2915992736816406
7039177999451969536,0.4103169,193.7778,9.8703241907366,29.0469361111603,24.14191,21.44891,19.3131,18.55868,19.3131,boss,6252,188,56248,21.36100006103516,19.74860000610352,19.21260070800781,,,,,,,g-r,1.6124000549316406
7039175800428713984,0.193625,309.5696,9.93792295948799,28.8828780879777,20.65861,18.27428,16.87679,16.36327,16.87679,boss,6252,180,56248,19.322900772094727,18.188800811767575,17.819499969482422,,,,,,,g-r,1.134099960327152
7039186795544991744,0.3125516,230.0168,9.84132071430247,28.9131283513712,22.43603,20.02667,18.48976,17.92223,18.48976,boss,6252,220,56248,20.981000900268555,19.47450065612793,19.2460994720459,,,,,,,g-r,1.506500244140625
7039178824085690368,0.5184363,131.9661,9.99672953195011,29.0459052101922,22.05386,21.71465,20.21024,19.36853,20.21024,boss,6252,191,56248,22.251300811767575,21.13260078430176,20.67009925842285,,,,,,,g-r,1.1187000274658132
7039176625062434816,0.5709398,199.743,9.91147320966127,29.0055819390178,21.90932,22.33429,20.80367,19.67282,20.80367,boss,6252,183,56248,,21.33799934387207,20.473800659179688,,,,,,,r-i,0.8641986846923828
7039163156044994560,0.2709965,157.6486,10.3175233884357,28.9115965946325,21.02312,19.94256,18.44121,17.79494,18.44121,boss,6252,134,56248,,,20.441999435424805,,,,,,,,
7039145014103136256,0.5677748,191.9194,10.4865733041649,28.9332710327096,21.65621,20.77965,19.80385,19.10987,19.80385,boss,6252,68,56248,21.64520072937012,20.89949989318848,20.69059944152832,,,,,,,g-r,0.7457008361816406
7039143364835694592,0.3883374,174.9668,10.5954870131447,28.9590078872397,21.66388,21.29476,19.54323,18.84513,19.54323,boss,6252,62,56248,,20.872299194335938,20.30459976196289,,,,,,,r-i,0.5676994323730469
7039144464347322368,0.1008913,251.4661,10.7679634052538,28.9199554724513,22.02732,17.57179,16.4706,15.91439,16.4706,boss,6252,66,56248,18.549299240112305,17.986499786376953,17.508699417114258,,,,,,,g-r,0.5627994537353516
7039142540201973760,0.4542794,131.2321,10.7645295262679,28.8733302825305,26.59429,21.73903,20.25643,19.49476,20.25643,boss,6252,59,56248,,21.10090065002441,20.32670021057129,,,,,,,r-i,0.7742004394531214
7039141990446159872,0.4681362,259.885,10.929324676485,28.8213018464317,25.63812,20.96277,19.37003,18.50634,19.37003,boss,6252,57,56248,,,,,,,,,,,
7039141440690345984,0.4670759,85.54591,10.9496093761032,28.8176432968801,22.97133,23.15726,20.88085,19.93399,20.88085,boss,6252,55,56248,,,,,,,,,,,
7039132644597323776,0.5147767,291.9352,11.1051238993225,28.9388887207068,24.31869,21.77155,20.08448,19.15615,20.08448,boss,6252,23,56248,22.00819969177246,20.799999237060547,20.052400588989254,,,,,,,g-r,1.208200454711914
7039132919475230720,0.4043935,159.3938,11.0559853302103,29.0160611590198,22.75296,21.47141,19.54001,18.90927,19.54001,boss,6252,24,56248,,21.95770072937012,,,,,,,,,
7039127147039184896,0.3967316,276.5729,11.2432419961161,28.9503010794096,23.39917,20.90779,19.15211,18.47986,19.15211,boss,6252,3,56248,21.98209953308105,,,,,,,,,,
7039200814318245888,0.4055068,216.9386,9.54029984220637,29.5016948107735,24.33022,21.15476,19.28028,18.60572,19.28028,boss,6252,271,56248,21.721799850463867,20.16160011291504,19.64259910583496,,,,,,,g-r,1.5601997375488281
7039200264562432000,0.5338327,288.0402,9.5378602773859,29.380417912532,23.07054,22.29534,20.92857,19.92251,20.92857,boss,6252,269,56248,,21.53529930114746,20.700000762939453,,,,,,,r-i,0.8352985382080078
7039192293103130624,0.3888368,185.5402,9.76146276545194,29.4774669565063,24.42945,21.09916,19.24558,18.57988,19.24558,boss,6252,240,56248,21.88129997253418,20.245500564575195,19.895099639892575,,,,,,,g-r,1.6357994079589844
7039191468469409792,0.4963619,299.0725,9.7786004111494,29.4270468860908,27.3604,21.78942,20.2775,19.38479,20.2775,boss,6252,237,56248,21.724000930786133,20.941699981689453,20.22279930114746,,,,,,,g-r,0.7823009490966797
