specobjid,redshift,veldisp,ra,dec,u,g,r,i,modelMag_r,programname,plate,fiberid,mjd,ps1_g_mag,ps1_r_mag,ps1_i_mag,ps1_g_depth,ps1_r_depth,ps1_i_depth,ps1_g_fwhm,ps1_r_fwhm,ps1_i_fwhm
7682158937723131904,0.4759611,265.8065,194.958213022076,64.0964975265905,25.86261,21.74293,19.80479,18.98085,19.80479,boss,6823,523,56687,22.093299865722656,20.90920066833496,20.107999801635742,,,,,,
7682168558449874944,0.5429188,293.2943,195.036662516077,64.2323656782071,25.31942,22.17336,20.70898,19.61748,20.70898,boss,6823,558,56687,22.264999389648438,21.19179916381836,20.340700149536133,,,,,,
7682171032351037440,0.5431361,230.035,195.476742820996,64.1407211929665,24.80085,22.62648,20.73809,19.63276,20.73809,boss,6823,567,56687,--,21.071800231933594,20.254499435424805,,,,,,
7682180653077780480,0.2695733,188.6264,195.756543059415,64.029713571439,22.00531,19.90565,18.42746,17.83726,18.42746,boss,6823,602,56687,20.76180076599121,19.451099395751953,18.838499069213867,,,,,,
7682171856984758272,0.3349755,184.7438,195.512793368181,64.0039104015657,22.22961,20.43922,18.75694,18.18682,18.75694,boss,6823,570,56687,21.26919937133789,19.8346004486084,19.414199829101562,,,,,,
7840880039285774336,0.4910592,129.159,192.994218546499,66.3713001225296,25.61827,22.17882,20.63206,19.7257,20.63206,boss,6964,411,56748,--,21.35919952392578,20.63990020751953,,,,,,
7839828630889060352,0.330062,170.6154,193.289656693293,66.4416691294296,23.95674,20.53595,19.03688,18.31358,19.03688,boss,6963,682,56724,--,19.942800521850586,19.35059928894043,,,,,,
7839817360894875648,0.647986,207.989,193.1809376375,66.2916538823436,24.0964,22.66087,20.9479,19.69223,20.9479,boss,6963,641,56724,--,21.257400512695312,20.256500244140625,,,,,,
7840869868803217408,0.3316088,201.832,193.081649031655,66.3336147172297,22.62967,20.94502,19.31332,18.60771,19.31332,boss,6964,374,56748,21.66699981689453,20.270000457763672,19.603900909423828,,,,,,
7840870143681124352,0.4879229,264.8168,193.220125625942,66.4038137217881,25.38558,21.655,19.85434,18.91657,19.85434,boss,6964,375,56748,--,--,--,,,,,,
7839828356011153408,0.2615083,298.0159,193.280139362385,66.257821518673,24.05077,21.80569,20.9621,20.20695,20.9621,boss,6963,681,56724,21.710100173950195,21.060800552368164,20.754899978637695,,,,,,
7840867394902054912,0.4932069,264.7688,193.305629941638,66.2431741232452,23.47899,22.14089,20.28311,19.36683,20.28311,boss,6964,365,56748,22.00749969482422,20.76849937438965,20.06220054626465,,,,,,
7839819559918131200,0.5795077,203.27,193.136034027884,66.4510529378657,24.16596,22.5961,20.88796,19.78372,20.88796,boss,6963,649,56724,21.377899169921875,--,--,,,,,,
7840858323931125760,0.3104188,198.8236,193.669079283798,66.2899456607289,23.66513,20.34907,18.70331,18.13252,18.70331,boss,6964,332,56748,21.42169952392578,19.74169921875,19.222000122070312,,,,,,
7839830829912315904,0.3252799,222.9156,193.560602474293,66.2613743424187,24.01903,20.23965,18.53152,17.95858,18.53152,boss,6963,690,56724,21.059999465942383,19.654399871826172,18.971399307250977,,,,,,
7840866295390427136,0.6499944,297.3181,193.478245858772,66.3089397907329,23.9931,21.75574,20.76739,19.78616,20.76739,boss,6964,361,56748,--,21.559099197387695,--,,,,,,
7839844848685570048,0.4912401,240.3063,193.779331265195,66.2791941623003,23.09341,22.32173,20.49121,19.56847,20.49121,boss,6963,741,56724,--,20.995399475097656,20.250999450683594,,,,,,
7839845123563476992,0.2346084,208.2157,194.017674253003,66.3842899004036,22.54901,19.25208,17.89813,17.36917,17.89813,boss,6963,742,56724,--,--,19.53569984436035,,,,,,
7840848153448568832,0.4876816,200.8905,194.038337778804,66.3721365477384,23.29438,21.6792,20.12536,19.3444,20.12536,boss,6964,295,56748,22.140199661254883,20.58609962463379,20.01650047302246,,,,,,
7840846504181127168,0.4887063,285.0756,194.214252177728,66.3720323656711,24.51374,22.17036,20.4672,19.58818,20.4672,boss,6964,289,56748,22.193599700927734,20.855600357055664,20.056100845336914,,,,,,
7840845404669499392,0.5636587,363.4238,194.295071780026,66.2130754194442,23.27537,21.11701,20.16645,19.26257,20.16645,boss,6964,285,56748,--,21.252199172973633,20.314199447631836,,,,,,
7839851995511150592,0.4620495,111.8661,194.379619687661,66.1726957163506,22.51701,21.08817,19.57644,18.81599,19.57644,boss,6963,767,56724,21.688899993896484,20.564800262451172,19.748600006103516,,,,,,
7840844305157871616,0.4731544,173.3706,194.453597295462,66.2275025005708,25.0596,22.24348,20.5631,19.65551,20.5631,boss,6964,281,56748,21.957599639892578,20.868999481201172,20.145599365234375,,,,,,
7840836608576477184,0.5308281,243.6353,194.491682025198,66.2501565556519,23.65672,21.95487,20.73552,19.8515,20.73552,boss,6964,253,56748,22.03380012512207,21.233600616455078,20.365699768066406,,,,,,
7840834684431128576,0.5646704,239.7525,194.653980655499,66.2864681280954,26.91495,22.0294,20.31705,19.22622,20.31705,boss,6964,246,56748,--,21.18079948425293,20.319400787353516,,,,,,
7840834409553221632,0.5646796,310.1941,194.77074579636,66.312617950338,25.79809,22.17546,20.38177,19.32082,20.38177,boss,6964,245,56748,21.65570068359375,21.035200119018555,20.160999298095703,,,,,,
