specobjid,redshift,veldisp,ra,dec,u,g,r,i,modelMag_r,programname,plate,fiberid,mjd,ps1_g_mag,ps1_r_mag,ps1_i_mag,ps1_g_depth,ps1_r_depth,ps1_i_depth,ps1_g_fwhm,ps1_r_fwhm,ps1_i_fwhm
6532701438157805568,0.4839635,132.0222,145.095301938618,30.8375895457845,23.6175,22.35875,20.53766,19.57956,20.53766,boss,5802,837,56309,--,21.45170021057129,--,,,,,,
6532711333762455552,0.5059749,191.4166,145.163064727531,30.7544376353735,25.46691,22.53563,20.72766,19.66577,20.72766,boss,5802,873,56309,--,20.866500854492188,--,,,,,,
6532708310105479168,0.3562408,204.159,145.276333521083,30.9791135151062,24.58667,20.96946,19.20652,18.54394,19.20652,boss,5802,862,56309,21.105199813842773,19.699899673461914,19.121200561523438,,,,,,
6532710234250827776,0.4827858,159.2128,145.185530564162,30.9494934408849,22.48383,22.02266,20.31479,19.46647,20.31479,boss,5802,869,56309,21.87179946899414,20.86039924621582,20.209699630737305,,,,,,
6532709134739200000,0.5474905,220.2246,145.205457187231,30.9287377179539,22.46627,21.37766,20.20888,19.48219,20.20888,boss,5802,865,56309,21.97920036315918,--,--,,,,,,
6532722878634547200,0.4923142,324.9736,145.363543604858,30.8922237025998,26.74895,21.56031,19.97164,19.09243,19.97164,boss,5802,915,56309,21.786399841308594,21.10569953918457,20.2716007232666,,,,,,
6532708035227572224,0.5847688,265.8068,145.254494672141,30.8894107282101,25.60951,22.64334,20.99104,19.87234,20.99104,boss,5802,861,56309,--,21.412399291992188,20.38640022277832,,,,,,
6532721504245012480,0.3004514,328.1983,145.545400010643,30.9323060129147,22.82473,20.42183,18.74969,18.1528,18.74969,boss,5802,910,56309,20.681699752807617,19.33799934387207,18.669700622558594,,,,,,
6532720679611291648,0.5306028,258.4845,145.532718953487,31.0397619718822,23.94059,22.47461,20.61428,19.51278,20.61428,boss,5802,907,56309,--,--,21.09830093383789,,,,,,
6532721229367105536,0.4611413,184.5592,145.552284792294,31.0839000072519,27.06963,21.77236,20.07142,19.21917,20.07142,boss,5802,909,56309,22.113100051879883,20.37380027770996,19.807899475097656,,,,,,
6532735797896173568,0.3701745,255.9318,145.591583166594,31.0665932057182,26.54144,21.10197,19.38367,18.71314,19.38367,boss,5802,962,56309,21.618499755859375,20.023799896240234,19.464799880981445,,,,,,
6532737172285708288,0.548187,242.0187,145.746400030699,30.9902105403288,23.21776,22.03833,20.795,19.83988,20.795,boss,5802,967,56309,--,21.184099197387695,20.50860023498535,,,,,,
6532736622529894400,0.5323999,179.1461,145.735621012519,31.0313022988365,22.93539,22.68637,20.62073,19.50644,20.62073,boss,5802,965,56309,--,21.31800079345703,20.274700164794922,,,,,,
7282465838875301888,0.3982489,234.2362,149.013764278009,32.1012989395253,22.36032,21.29642,19.50152,18.80146,19.50152,boss,6468,528,56311,21.854700088500977,20.21139907836914,19.62849998474121,,,,,,
7282463914729953280,0.5230745,273.8216,149.082837459828,32.1621449579431,23.12991,21.66412,20.13486,19.22161,20.13486,boss,6468,521,56311,--,--,--,,,,,,
7282473535456696320,0.3703905,199.0713,149.305894840524,32.3492485732143,23.74638,21.22231,19.46221,18.76698,19.46221,boss,6468,556,56311,21.671600341796875,20.090299606323242,19.5447998046875,,,,,,
7282472710822975488,0.5832512,195.8235,149.361295058853,32.322264915444,23.93886,22.63479,20.99106,19.93812,20.99106,boss,6468,553,56311,22.42930030822754,21.311100006103516,20.404399871826172,,,,,,
7282473260578789376,0.4999267,182.2725,149.48460066897,32.2680360757675,23.55199,22.10768,20.42029,19.46918,20.42029,boss,6468,555,56311,22.2185001373291,21.006900787353516,20.170499801635742,,,,,,
7282482606427625472,0.5104359,181.2077,149.750141150135,32.3362017519629,25.42749,21.98599,20.38935,19.50237,20.38935,boss,6468,589,56311,21.51740074157715,21.22260093688965,20.238100051879883,,,,,,
