specobjid,redshift,veldisp,ra,dec,u,g,r,i,modelMag_r,programname,plate,fiberid,mjd,ps1_g_mag,ps1_r_mag,ps1_i_mag,ps1_g_depth,ps1_r_depth,ps1_i_depth,ps1_g_fwhm,ps1_r_fwhm,ps1_i_fwhm
7549299999080994816,0.4961747,290.691,165.541966279608,54.3619990720267,24.29804,21.63823,20.27572,19.54038,20.27572,boss,6705,513,56636,--,--,19.980300903320312,,,,,,
7551431947882616832,0.4966083,233.6431,165.500368312584,54.4804680844096,23.25,21.67174,19.75887,18.8355,19.75887,boss,6707,77,56383,--,--,19.827600479125977,,,,,,
7551430848370989056,0.5403531,191.0248,165.38952839777,54.3409321674396,24.13514,22.45,20.85444,20.00209,20.85444,boss,6707,73,56383,22.270599365234375,21.2544002532959,20.423099517822266,,,,,,
7551437445440755712,0.5817851,228.3018,165.406321018695,54.4073806317743,24.30924,22.4952,20.87981,19.74016,20.87981,boss,6707,97,56383,--,21.478500366210938,20.495800018310547,,,,,,
7551429748859361280,0.6373019,244.96,165.511928572342,54.3374196316982,24.64725,22.68016,20.91411,19.85281,20.91411,boss,6707,69,56383,21.873300552368164,21.604000091552734,20.626100540161133,,,,,,
7549299449325180928,0.5799383,242.4362,165.616856123261,54.3298419997967,25.73262,21.77495,20.25772,19.34517,20.25772,boss,6705,511,56636,--,--,21.80590057373047,,,,,,
7551430573493082112,0.3117707,157.3772,165.612368450345,54.3695523211056,24.10454,21.15568,19.50751,18.80442,19.50751,boss,6707,72,56383,21.845199584960938,20.574600219726562,19.763700485229492,,,,,,
7551429199103547392,0.5130417,197.5604,165.805617894135,54.4081166781223,23.10278,22.58638,20.69811,19.71582,20.69811,boss,6707,67,56383,22.028200149536133,21.038000106811523,20.172700881958008,,,,,,
7551428649347733504,0.514248,224.316,165.861512633993,54.3696023192607,22.76804,21.98499,20.56216,19.63941,20.56216,boss,6707,65,56383,--,--,20.94409942626953,,,,,,
7551420952766339072,0.5661697,191.8745,165.928744524379,54.4451348796504,23.35902,21.76662,20.22267,19.38323,20.22267,boss,6707,37,56383,22.156999588012695,21.283199310302734,20.1697998046875,,,,,,
7551421777400059904,0.4280721,245.5826,165.981108125742,54.4924844606061,22.56214,21.18918,19.3536,18.64621,19.3536,boss,6707,40,56383,--,--,--,,,,,,
7549307695662389248,0.5608097,209.5511,166.124462049491,54.5253994008264,21.55583,21.74232,20.32421,19.37152,20.32421,boss,6705,541,56636,--,20.92840003967285,19.998699188232422,,,,,,
7549310994197272576,0.5585639,275.9915,166.212181843074,54.4016905408764,24.42544,21.89454,20.11538,18.97059,20.11538,boss,6705,553,56636,21.961599349975586,20.77359962463379,19.681499481201172,,,,,,
7549310444441458688,0.5600034,326.6732,166.233690179212,54.5483035399329,25.70502,21.94717,20.52897,19.54787,20.52897,boss,6705,551,56636,--,--,21.554899215698242,,,,,,
7549308245418203136,0.5792478,246.115,166.258492448499,54.5228552785301,26.31524,22.20081,20.27714,19.11271,20.27714,boss,6705,543,56636,21.953500747680664,20.99220085144043,19.942800521850586,,,,,,
